time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.front_left,.front_right,.rear_left,.rear_right
2021/09/10/13:52:50.000412,2035,1631296369,999713182,,65.0,72.0,68.0,72.0
2021/09/10/13:52:50.026180,2036,1631296370,25556087,,65.0,72.0,68.0,72.0
2021/09/10/13:52:50.042070,2037,1631296370,41555166,,65.0,72.0,68.0,72.0
2021/09/10/13:52:50.058489,2038,1631296370,57620763,,65.0,72.0,68.0,72.0
2021/09/10/13:52:50.084165,2039,1631296370,83506584,,65.0,72.0,70.0,74.0
2021/09/10/13:52:50.099971,2040,1631296370,99382400,,65.0,75.0,70.0,74.0
2021/09/10/13:52:50.125844,2041,1631296370,125398397,,65.0,75.0,70.0,74.0
2021/09/10/13:52:50.142206,2042,1631296370,141494989,,65.0,75.0,70.0,74.0
2021/09/10/13:52:50.157841,2043,1631296370,157347440,,65.0,75.0,70.0,74.0
2021/09/10/13:52:50.185269,2044,1631296370,184459686,,65.0,75.0,70.0,74.0
2021/09/10/13:52:50.201175,2045,1631296370,200336456,,65.0,75.0,70.0,74.0
2021/09/10/13:52:50.226929,2046,1631296370,226297616,,67.0,75.0,70.0,74.0
2021/09/10/13:52:50.243456,2047,1631296370,242407321,,67.0,76.0,77.0,75.0
2021/09/10/13:52:50.258978,2048,1631296370,258169174,,67.0,76.0,77.0,75.0
2021/09/10/13:52:50.284855,2049,1631296370,284220218,,67.0,76.0,77.0,75.0
2021/09/10/13:52:50.300943,2050,1631296370,300123929,,67.0,76.0,77.0,75.0
2021/09/10/13:52:50.326633,2051,1631296370,326041221,,67.0,76.0,77.0,75.0
2021/09/10/13:52:50.342766,2052,1631296370,342057466,,67.0,76.0,77.0,75.0
2021/09/10/13:52:50.358653,2053,1631296370,357988595,,67.0,76.0,77.0,75.0
2021/09/10/13:52:50.384544,2054,1631296370,383954763,,67.0,76.0,77.0,75.0
2021/09/10/13:52:50.400939,2055,1631296370,400011301,,68.0,79.0,75.0,76.0
2021/09/10/13:52:50.426154,2056,1631296370,425795316,,68.0,79.0,75.0,76.0
2021/09/10/13:52:50.441909,2057,1631296370,441640138,,68.0,79.0,75.0,76.0
2021/09/10/13:52:50.458355,2058,1631296370,457772731,,68.0,79.0,75.0,76.0
2021/09/10/13:52:50.484300,2059,1631296370,483715534,,68.0,79.0,75.0,76.0
2021/09/10/13:52:50.500155,2060,1631296370,499722719,,68.0,79.0,75.0,76.0
2021/09/10/13:52:50.525940,2061,1631296370,525584697,,68.0,79.0,75.0,76.0
2021/09/10/13:52:50.541727,2062,1631296370,541460514,,68.0,82.0,75.0,79.0
2021/09/10/13:52:50.557994,2063,1631296370,557515621,,71.0,82.0,76.0,79.0
2021/09/10/13:52:50.583772,2064,1631296370,583492517,,71.0,82.0,76.0,79.0
2021/09/10/13:52:50.599836,2065,1631296370,599402427,,71.0,82.0,76.0,79.0
2021/09/10/13:52:50.625729,2066,1631296370,625380516,,71.0,82.0,76.0,79.0
2021/09/10/13:52:50.641667,2067,1631296370,641291618,,71.0,82.0,76.0,79.0
2021/09/10/13:52:50.658207,2068,1631296370,657471895,,71.0,82.0,76.0,79.0
2021/09/10/13:52:50.684687,2069,1631296370,684352874,,71.0,82.0,76.0,79.0
2021/09/10/13:52:50.701079,2070,1631296370,700344800,,71.0,82.0,79.0,81.0
2021/09/10/13:52:50.726570,2071,1631296370,726176977,,73.0,82.0,79.0,81.0
2021/09/10/13:52:50.742784,2072,1631296370,742213964,,73.0,82.0,79.0,81.0
2021/09/10/13:52:50.759093,2073,1631296370,758289575,,73.0,82.0,79.0,81.0
2021/09/10/13:52:50.784420,2074,1631296370,784062862,,73.0,82.0,79.0,81.0
2021/09/10/13:52:50.800532,2075,1631296370,800103425,,73.0,82.0,79.0,81.0
2021/09/10/13:52:50.826442,2076,1631296370,826014757,,73.0,82.0,79.0,81.0
2021/09/10/13:52:50.842458,2077,1631296370,841971635,,73.0,84.0,79.0,80.0
2021/09/10/13:52:50.858566,2078,1631296370,858077526,,73.0,84.0,80.0,80.0
2021/09/10/13:52:50.884659,2079,1631296370,883948087,,74.0,84.0,80.0,80.0
2021/09/10/13:52:50.900723,2080,1631296370,900030851,,74.0,84.0,80.0,80.0
2021/09/10/13:52:50.926425,2081,1631296370,925880193,,74.0,84.0,80.0,80.0
2021/09/10/13:52:50.942127,2082,1631296370,941825389,,74.0,84.0,80.0,80.0
2021/09/10/13:52:50.958355,2083,1631296370,957901954,,74.0,84.0,80.0,80.0
2021/09/10/13:52:50.984330,2084,1631296370,983841896,,74.0,82.0,89.0,80.0
2021/09/10/13:52:51.000375,2085,1631296370,999742269,,74.0,82.0,89.0,80.0
2021/09/10/13:52:51.026114,2086,1631296371,25721788,,74.0,82.0,89.0,80.0
2021/09/10/13:52:51.042369,2087,1631296371,41722536,,74.0,82.0,89.0,80.0
2021/09/10/13:52:51.058427,2088,1631296371,57738780,,74.0,82.0,89.0,80.0
2021/09/10/13:52:51.084090,2089,1631296371,83598852,,74.0,82.0,89.0,80.0
2021/09/10/13:52:51.100166,2090,1631296371,99612951,,74.0,82.0,89.0,80.0
2021/09/10/13:52:51.125834,2091,1631296371,125516653,,74.0,85.0,87.0,80.0
2021/09/10/13:52:51.141955,2092,1631296371,141481637,,74.0,85.0,87.0,84.0
2021/09/10/13:52:51.158333,2093,1631296371,157638072,,74.0,85.0,87.0,84.0
2021/09/10/13:52:51.183921,2094,1631296371,183473348,,74.0,85.0,87.0,84.0
2021/09/10/13:52:51.199794,2095,1631296371,199339866,,76.0,85.0,87.0,84.0
2021/09/10/13:52:51.225574,2096,1631296371,225275039,,76.0,85.0,87.0,84.0
2021/09/10/13:52:51.241696,2097,1631296371,241300106,,76.0,85.0,87.0,84.0
2021/09/10/13:52:51.257944,2098,1631296371,257372856,,76.0,88.0,83.0,88.0
2021/09/10/13:52:51.284682,2099,1631296371,284247875,,76.0,88.0,83.0,88.0
2021/09/10/13:52:51.300761,2100,1631296371,300241231,,76.0,88.0,83.0,88.0
2021/09/10/13:52:51.326767,2101,1631296371,326284885,,76.0,88.0,83.0,88.0
2021/09/10/13:52:51.342286,2102,1631296371,342050552,,76.0,88.0,83.0,88.0
2021/09/10/13:52:51.358749,2103,1631296371,358134984,,78.0,88.0,83.0,88.0
2021/09/10/13:52:51.384663,2104,1631296371,384087800,,78.0,89.0,83.0,88.0
2021/09/10/13:52:51.400570,2105,1631296371,400071859,,78.0,89.0,90.0,88.0
2021/09/10/13:52:51.426455,2106,1631296371,426080703,,78.0,89.0,90.0,88.0
2021/09/10/13:52:51.442333,2107,1631296371,441944599,,78.0,89.0,90.0,88.0
2021/09/10/13:52:51.458936,2108,1631296371,458027839,,78.0,89.0,90.0,88.0
2021/09/10/13:52:51.484287,2109,1631296371,483862638,,78.0,89.0,90.0,88.0
2021/09/10/13:52:51.500217,2110,1631296371,499833106,,78.0,89.0,90.0,88.0
2021/09/10/13:52:51.526185,2111,1631296371,525781154,,78.0,90.0,90.0,88.0
2021/09/10/13:52:51.541897,2112,1631296371,541652917,,78.0,90.0,86.0,88.0
2021/09/10/13:52:51.558259,2113,1631296371,557804584,,78.0,90.0,86.0,88.0
2021/09/10/13:52:51.584133,2114,1631296371,583724260,,78.0,90.0,86.0,88.0
2021/09/10/13:52:51.600380,2115,1631296371,599729537,,78.0,90.0,86.0,88.0
2021/09/10/13:52:51.625944,2116,1631296371,625534772,,78.0,90.0,86.0,88.0
2021/09/10/13:52:51.641930,2117,1631296371,641514778,,78.0,90.0,86.0,88.0
2021/09/10/13:52:51.658234,2118,1631296371,657578468,,81.0,90.0,93.0,88.0
2021/09/10/13:52:51.683987,2119,1631296371,683540582,,81.0,90.0,93.0,89.0
2021/09/10/13:52:51.700111,2120,1631296371,699494600,,81.0,90.0,93.0,89.0
2021/09/10/13:52:51.725691,2121,1631296371,725370407,,81.0,90.0,93.0,89.0
2021/09/10/13:52:51.741680,2122,1631296371,741342782,,81.0,90.0,93.0,89.0
2021/09/10/13:52:51.758258,2123,1631296371,757464170,,81.0,90.0,93.0,89.0
2021/09/10/13:52:51.784682,2124,1631296371,784334421,,81.0,91.0,93.0,89.0
2021/09/10/13:52:51.800928,2125,1631296371,800391912,,85.0,91.0,91.0,93.0
2021/09/10/13:52:51.826552,2126,1631296371,826223611,,85.0,91.0,91.0,93.0
2021/09/10/13:52:51.842527,2127,1631296371,842197656,,85.0,91.0,91.0,93.0
2021/09/10/13:52:51.859004,2128,1631296371,858255386,,85.0,91.0,91.0,93.0
2021/09/10/13:52:51.884513,2129,1631296371,884103536,,85.0,91.0,91.0,93.0
2021/09/10/13:52:51.900585,2130,1631296371,900107145,,85.0,91.0,91.0,93.0
2021/09/10/13:52:51.926290,2131,1631296371,926011085,,85.0,91.0,93.0,93.0
2021/09/10/13:52:51.942397,2132,1631296371,942010879,,86.0,91.0,93.0,92.0
2021/09/10/13:52:52.029491,2133,1631296372,29193639,,86.0,91.0,93.0,92.0
2021/09/10/13:52:52.030796,2134,1631296372,30519723,,86.0,91.0,93.0,92.0
2021/09/10/13:52:52.031275,2135,1631296372,30984878,,86.0,91.0,93.0,92.0
2021/09/10/13:52:52.058086,2136,1631296372,56943655,,86.0,93.0,93.0,92.0
2021/09/10/13:52:52.058134,2137,1631296372,57630300,,87.0,93.0,93.0,93.0
2021/09/10/13:52:52.084317,2138,1631296372,83846807,,87.0,93.0,93.0,93.0
2021/09/10/13:52:52.100235,2139,1631296372,99761486,,87.0,93.0,93.0,93.0
2021/09/10/13:52:52.126028,2140,1631296372,125624418,,87.0,93.0,93.0,93.0
2021/09/10/13:52:52.142049,2141,1631296372,141668558,,87.0,93.0,93.0,93.0
2021/09/10/13:52:52.158196,2142,1631296372,157683849,,87.0,96.0,93.0,93.0
2021/09/10/13:52:52.184081,2143,1631296372,183674812,,87.0,96.0,95.0,97.0
2021/09/10/13:52:52.200337,2144,1631296372,199599027,,88.0,96.0,95.0,97.0
2021/09/10/13:52:52.225811,2145,1631296372,225477933,,88.0,96.0,95.0,97.0
2021/09/10/13:52:52.241853,2146,1631296372,241416454,,88.0,96.0,95.0,97.0
2021/09/10/13:52:52.258347,2147,1631296372,257623910,,88.0,96.0,95.0,97.0
2021/09/10/13:52:52.283891,2148,1631296372,283494710,,88.0,96.0,95.0,97.0
2021/09/10/13:52:52.300032,2149,1631296372,299450159,,88.0,98.0,96.0,98.0
2021/09/10/13:52:52.325674,2150,1631296372,325368881,,88.0,98.0,96.0,98.0
2021/09/10/13:52:52.341632,2151,1631296372,341255426,,89.0,98.0,96.0,98.0
2021/09/10/13:52:52.358263,2152,1631296372,357333421,,89.0,98.0,96.0,98.0
2021/09/10/13:52:52.384592,2153,1631296372,384212732,,89.0,98.0,96.0,98.0
2021/09/10/13:52:52.400652,2154,1631296372,400227546,,89.0,98.0,96.0,98.0
2021/09/10/13:52:52.426517,2155,1631296372,426143169,,89.0,100.0,106.0,102.0
2021/09/10/13:52:52.442447,2156,1631296372,442093133,,89.0,100.0,106.0,102.0
2021/09/10/13:52:52.458995,2157,1631296372,458231210,,89.0,100.0,106.0,102.0
2021/09/10/13:52:52.484492,2158,1631296372,484012126,,90.0,100.0,106.0,102.0
2021/09/10/13:52:52.500409,2159,1631296372,500000953,,90.0,100.0,106.0,102.0
2021/09/10/13:52:52.526242,2160,1631296372,525958776,,90.0,104.0,106.0,102.0
2021/09/10/13:52:52.542460,2161,1631296372,541971921,,90.0,104.0,101.0,102.0
2021/09/10/13:52:52.558650,2162,1631296372,558022260,,90.0,104.0,101.0,102.0
2021/09/10/13:52:52.584278,2163,1631296372,583864212,,90.0,104.0,101.0,102.0
2021/09/10/13:52:52.600634,2164,1631296372,599917411,,89.0,104.0,101.0,102.0
2021/09/10/13:52:52.626105,2165,1631296372,625775337,,89.0,104.0,101.0,102.0
2021/09/10/13:52:52.642112,2166,1631296372,641780138,,89.0,105.0,101.0,102.0
2021/09/10/13:52:52.658674,2167,1631296372,657870769,,89.0,105.0,101.0,103.0
2021/09/10/13:52:52.684031,2168,1631296372,683674573,,89.0,105.0,101.0,103.0
2021/09/10/13:52:52.700197,2169,1631296372,699704170,,89.0,105.0,101.0,103.0
2021/09/10/13:52:52.726033,2170,1631296372,725631475,,89.0,105.0,101.0,103.0
2021/09/10/13:52:52.741924,2171,1631296372,741613149,,91.0,105.0,101.0,103.0
2021/09/10/13:52:52.758300,2172,1631296372,757661819,,91.0,107.0,101.0,104.0
2021/09/10/13:52:52.784035,2173,1631296372,783579587,,91.0,107.0,102.0,104.0
2021/09/10/13:52:52.800213,2174,1631296372,799508810,,91.0,107.0,102.0,104.0
2021/09/10/13:52:52.825998,2175,1631296372,825500011,,91.0,107.0,102.0,104.0
2021/09/10/13:52:52.841858,2176,1631296372,841383934,,91.0,107.0,102.0,104.0
2021/09/10/13:52:52.858420,2177,1631296372,857572317,,90.0,107.0,102.0,104.0
2021/09/10/13:52:52.884803,2178,1631296372,884371280,,90.0,107.0,105.0,102.0
2021/09/10/13:52:52.900689,2179,1631296372,900337457,,90.0,107.0,105.0,102.0
2021/09/10/13:52:52.926556,2180,1631296372,926192760,,90.0,107.0,105.0,102.0
2021/09/10/13:52:52.942481,2181,1631296372,942182779,,90.0,107.0,105.0,102.0
2021/09/10/13:52:52.958902,2182,1631296372,958222389,,90.0,107.0,105.0,102.0
2021/09/10/13:52:52.984361,2183,1631296372,984066009,,90.0,106.0,105.0,102.0
2021/09/10/13:52:53.000611,2184,1631296373,148057,,91.0,106.0,103.0,103.0
2021/09/10/13:52:53.026632,2185,1631296373,26024103,,91.0,106.0,103.0,103.0
2021/09/10/13:52:53.042289,2186,1631296373,41953802,,91.0,106.0,103.0,103.0
2021/09/10/13:52:53.058787,2187,1631296373,58095455,,91.0,106.0,103.0,103.0
2021/09/10/13:52:53.084199,2188,1631296373,83950757,,91.0,108.0,103.0,103.0
2021/09/10/13:52:53.100411,2189,1631296373,99887132,,91.0,108.0,103.0,103.0
2021/09/10/13:52:53.126136,2190,1631296373,125841379,,91.0,108.0,106.0,105.0
2021/09/10/13:52:53.142566,2191,1631296373,141857147,,92.0,108.0,106.0,105.0
2021/09/10/13:52:53.158509,2192,1631296373,157933950,,92.0,108.0,106.0,105.0
2021/09/10/13:52:53.184099,2193,1631296373,183745145,,92.0,108.0,106.0,105.0
2021/09/10/13:52:53.200373,2194,1631296373,199755191,,92.0,109.0,106.0,105.0
2021/09/10/13:52:53.225917,2195,1631296373,225643873,,92.0,109.0,106.0,109.0
2021/09/10/13:52:53.242060,2196,1631296373,241636514,,92.0,109.0,106.0,109.0
2021/09/10/13:52:53.258617,2197,1631296373,257676124,,95.0,109.0,106.0,109.0
2021/09/10/13:52:53.283960,2198,1631296373,283586978,,95.0,109.0,106.0,109.0
2021/09/10/13:52:53.300447,2199,1631296373,299618482,,95.0,109.0,106.0,109.0
2021/09/10/13:52:53.325843,2200,1631296373,325457334,,95.0,109.0,106.0,109.0
2021/09/10/13:52:53.341875,2201,1631296373,341406106,,95.0,109.0,105.0,108.0
2021/09/10/13:52:53.358195,2202,1631296373,357641220,,95.0,109.0,105.0,108.0
2021/09/10/13:52:53.384649,2203,1631296373,384350061,,96.0,109.0,105.0,108.0
2021/09/10/13:52:53.401524,2204,1631296373,400330543,,96.0,109.0,105.0,108.0
2021/09/10/13:52:53.426590,2205,1631296373,426263570,,96.0,110.0,105.0,108.0
2021/09/10/13:52:53.442416,2206,1631296373,442170381,,96.0,110.0,109.0,107.0
2021/09/10/13:52:53.458656,2207,1631296373,458259105,,96.0,110.0,109.0,107.0
2021/09/10/13:52:53.484568,2208,1631296373,484217405,,96.0,110.0,109.0,107.0
2021/09/10/13:52:53.500937,2209,1631296373,500213623,,101.0,110.0,109.0,107.0
2021/09/10/13:52:53.526492,2210,1631296373,526065587,,101.0,111.0,109.0,107.0
2021/09/10/13:52:53.542608,2211,1631296373,542119979,,101.0,111.0,109.0,107.0
2021/09/10/13:52:53.558934,2212,1631296373,558190345,,101.0,111.0,106.0,107.0
2021/09/10/13:52:53.584385,2213,1631296373,584009170,,101.0,111.0,106.0,107.0
2021/09/10/13:52:53.600626,2214,1631296373,600023031,,101.0,111.0,106.0,107.0
2021/09/10/13:52:53.626395,2215,1631296373,625990629,,100.0,111.0,106.0,107.0
2021/09/10/13:52:53.642209,2216,1631296373,641851425,,100.0,111.0,106.0,107.0
2021/09/10/13:52:53.658712,2217,1631296373,657996892,,100.0,111.0,106.0,109.0
2021/09/10/13:52:53.684402,2218,1631296373,683877706,,100.0,111.0,109.0,109.0
2021/09/10/13:52:53.700383,2219,1631296373,699862957,,100.0,111.0,109.0,109.0
2021/09/10/13:52:53.726216,2220,1631296373,725756406,,100.0,111.0,109.0,109.0
2021/09/10/13:52:53.742159,2221,1631296373,741715192,,104.0,108.0,109.0,109.0
2021/09/10/13:52:53.758281,2222,1631296373,757817983,,104.0,108.0,109.0,109.0
2021/09/10/13:52:53.784537,2223,1631296373,783762693,,104.0,108.0,113.0,110.0
2021/09/10/13:52:53.800067,2224,1631296373,799683332,,104.0,108.0,113.0,110.0
2021/09/10/13:52:53.825919,2225,1631296373,825559377,,104.0,108.0,113.0,110.0
2021/09/10/13:52:53.841902,2226,1631296373,841533184,,102.0,110.0,113.0,110.0
2021/09/10/13:52:53.858253,2227,1631296373,857689380,,102.0,110.0,113.0,110.0
2021/09/10/13:52:53.884047,2228,1631296373,883588075,,102.0,110.0,115.0,113.0
2021/09/10/13:52:53.900093,2229,1631296373,899479389,,102.0,110.0,115.0,113.0
2021/09/10/13:52:53.925782,2230,1631296373,925445079,,102.0,110.0,115.0,113.0
2021/09/10/13:52:53.941792,2231,1631296373,941350698,,102.0,110.0,115.0,113.0
2021/09/10/13:52:53.957678,2232,1631296373,957352399,,102.0,113.0,115.0,113.0
2021/09/10/13:52:53.984622,2233,1631296373,984318971,,102.0,113.0,114.0,114.0
2021/09/10/13:52:54.000607,2234,1631296374,202178,,102.0,113.0,114.0,114.0
2021/09/10/13:52:54.026532,2235,1631296374,26211738,,102.0,113.0,114.0,114.0
2021/09/10/13:52:54.042687,2236,1631296374,42196512,,102.0,113.0,114.0,114.0
2021/09/10/13:52:54.058687,2237,1631296374,58229923,,102.0,115.0,114.0,114.0
2021/09/10/13:52:54.084484,2238,1631296374,84148645,,103.0,115.0,120.0,117.0
2021/09/10/13:52:54.100849,2239,1631296374,100150108,,103.0,115.0,120.0,117.0
2021/09/10/13:52:54.126851,2240,1631296374,126174926,,103.0,115.0,120.0,117.0
2021/09/10/13:52:54.142459,2241,1631296374,142052650,,103.0,115.0,120.0,117.0
2021/09/10/13:52:54.158741,2242,1631296374,158065319,,103.0,112.0,120.0,117.0
2021/09/10/13:52:54.184386,2243,1631296374,183954477,,103.0,112.0,116.0,117.0
2021/09/10/13:52:54.200494,2244,1631296374,199919462,,102.0,112.0,116.0,116.0
2021/09/10/13:52:54.226280,2245,1631296374,225881099,,102.0,112.0,116.0,116.0
2021/09/10/13:52:54.242270,2246,1631296374,241825580,,102.0,112.0,116.0,116.0
2021/09/10/13:52:54.258422,2247,1631296374,257935285,,102.0,118.0,116.0,116.0
2021/09/10/13:52:54.284164,2248,1631296374,283760547,,102.0,118.0,116.0,116.0
2021/09/10/13:52:54.300393,2249,1631296374,299840927,,102.0,118.0,115.0,117.0
2021/09/10/13:52:54.326089,2250,1631296374,325653791,,104.0,118.0,115.0,117.0
2021/09/10/13:52:54.341997,2251,1631296374,341655015,,104.0,118.0,115.0,117.0
2021/09/10/13:52:54.358144,2252,1631296374,357681751,,104.0,121.0,115.0,117.0
2021/09/10/13:52:54.384082,2253,1631296374,383647203,,104.0,121.0,115.0,117.0
2021/09/10/13:52:54.400005,2254,1631296374,399524211,,104.0,121.0,115.0,119.0
2021/09/10/13:52:54.425720,2255,1631296374,425458192,,108.0,121.0,115.0,119.0
2021/09/10/13:52:54.441761,2256,1631296374,441401004,,108.0,121.0,115.0,119.0
2021/09/10/13:52:54.458429,2257,1631296374,457570075,,108.0,121.0,115.0,119.0
2021/09/10/13:52:54.484670,2258,1631296374,484356641,,108.0,121.0,115.0,119.0
2021/09/10/13:52:54.500935,2259,1631296374,500344276,,108.0,121.0,117.0,119.0
2021/09/10/13:52:54.526666,2260,1631296374,526279211,,108.0,121.0,117.0,119.0
2021/09/10/13:52:54.542593,2261,1631296374,542214393,,104.0,121.0,117.0,119.0
2021/09/10/13:52:54.559158,2262,1631296374,558383226,,104.0,118.0,117.0,119.0
2021/09/10/13:52:54.584527,2263,1631296374,584203243,,104.0,118.0,117.0,119.0
2021/09/10/13:52:54.600650,2264,1631296374,600200414,,104.0,118.0,120.0,118.0
2021/09/10/13:52:54.626670,2265,1631296374,626057863,,104.0,118.0,120.0,118.0
2021/09/10/13:52:54.658051,2266,1631296374,657254457,,104.0,118.0,120.0,118.0
2021/09/10/13:52:54.658958,2267,1631296374,658441066,,103.0,116.0,120.0,118.0
2021/09/10/13:52:54.684387,2268,1631296374,684001207,,103.0,116.0,120.0,118.0
2021/09/10/13:52:54.700356,2269,1631296374,700002193,,103.0,116.0,124.0,118.0
2021/09/10/13:52:54.726274,2270,1631296374,725931406,,103.0,116.0,124.0,118.0
2021/09/10/13:52:54.742125,2271,1631296374,741886138,,103.0,116.0,124.0,118.0
2021/09/10/13:52:54.758592,2272,1631296374,757909536,,103.0,116.0,124.0,118.0
2021/09/10/13:52:54.784323,2273,1631296374,783886432,,102.0,116.0,126.0,118.0
2021/09/10/13:52:54.800397,2274,1631296374,799893140,,102.0,116.0,126.0,121.0
2021/09/10/13:52:54.826252,2275,1631296374,825784921,,102.0,116.0,126.0,121.0
2021/09/10/13:52:54.842078,2276,1631296374,841702461,,102.0,116.0,126.0,121.0
2021/09/10/13:52:54.858462,2277,1631296374,857834339,,102.0,120.0,126.0,121.0
2021/09/10/13:52:54.884061,2278,1631296374,883736848,,102.0,120.0,124.0,121.0
2021/09/10/13:52:54.900162,2279,1631296374,899629831,,101.0,120.0,124.0,125.0
2021/09/10/13:52:54.925984,2280,1631296374,925598144,,101.0,120.0,124.0,125.0
2021/09/10/13:52:54.941829,2281,1631296374,941494703,,101.0,120.0,124.0,125.0
2021/09/10/13:52:54.958057,2282,1631296374,957573890,,101.0,123.0,124.0,125.0
2021/09/10/13:52:54.983812,2283,1631296374,983477115,,101.0,123.0,120.0,122.0
2021/09/10/13:52:54.999939,2284,1631296374,999475002,,101.0,123.0,120.0,122.0
2021/09/10/13:52:55.025787,2285,1631296375,25425672,,101.0,123.0,120.0,122.0
2021/09/10/13:52:55.041708,2286,1631296375,41382789,,101.0,123.0,120.0,122.0
2021/09/10/13:52:55.057937,2287,1631296375,57416439,,101.0,120.0,120.0,122.0
2021/09/10/13:52:55.084892,2288,1631296375,84433794,,101.0,120.0,117.0,120.0
2021/09/10/13:52:55.100883,2289,1631296375,100363254,,101.0,120.0,117.0,117.0
2021/09/10/13:52:55.126498,2290,1631296375,126226186,,99.0,120.0,117.0,117.0
2021/09/10/13:52:55.142748,2291,1631296375,142243385,,97.0,120.0,117.0,117.0
2021/09/10/13:52:55.159400,2292,1631296375,158365011,,97.0,118.0,117.0,117.0
2021/09/10/13:52:55.184584,2293,1631296375,184142589,,97.0,118.0,118.0,117.0
2021/09/10/13:52:55.200541,2294,1631296375,200143575,,97.0,118.0,118.0,117.0
2021/09/10/13:52:55.226428,2295,1631296375,226083755,,97.0,118.0,118.0,117.0
2021/09/10/13:52:55.242441,2296,1631296375,242030858,,97.0,118.0,118.0,117.0
2021/09/10/13:52:55.258785,2297,1631296375,258143424,,93.0,118.0,118.0,117.0
2021/09/10/13:52:55.284413,2298,1631296375,283977508,,93.0,118.0,116.0,117.0
2021/09/10/13:52:55.300711,2299,1631296375,300017118,,93.0,118.0,115.0,115.0
2021/09/10/13:52:55.326328,2300,1631296375,325933694,,93.0,118.0,115.0,115.0
2021/09/10/13:52:55.342198,2301,1631296375,341833829,,93.0,118.0,115.0,115.0
2021/09/10/13:52:55.358544,2302,1631296375,357943296,,93.0,117.0,115.0,115.0
2021/09/10/13:52:55.384263,2303,1631296375,383830308,,93.0,116.0,115.0,115.0
2021/09/10/13:52:55.400276,2304,1631296375,399734973,,93.0,116.0,111.0,112.0
2021/09/10/13:52:55.426021,2305,1631296375,425699949,,93.0,116.0,111.0,112.0
2021/09/10/13:52:55.442008,2306,1631296375,441660881,,93.0,116.0,111.0,112.0
2021/09/10/13:52:55.458380,2307,1631296375,457721233,,93.0,116.0,111.0,112.0
2021/09/10/13:52:55.483976,2308,1631296375,483631134,,93.0,111.0,111.0,112.0
2021/09/10/13:52:55.499964,2309,1631296375,499630689,,93.0,111.0,109.0,112.0
2021/09/10/13:52:55.527225,2310,1631296375,526538372,,90.0,111.0,109.0,109.0
2021/09/10/13:52:55.542723,2311,1631296375,542435407,,90.0,111.0,109.0,109.0
2021/09/10/13:52:55.559331,2312,1631296375,558642625,,90.0,111.0,109.0,109.0
2021/09/10/13:52:55.584858,2313,1631296375,584482908,,90.0,113.0,109.0,109.0
2021/09/10/13:52:55.601144,2314,1631296375,600477933,,90.0,113.0,109.0,109.0
2021/09/10/13:52:55.627009,2315,1631296375,626390695,,90.0,113.0,106.0,108.0
