time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.front_left,.front_right,.rear_left,.rear_right
2021/09/10/14:54:40.987887,20023,1631300080,987566471,,113.0,117.0,122.0,121.0
2021/09/10/14:54:41.014406,20024,1631300081,13639926,,113.0,117.0,122.0,121.0
2021/09/10/14:54:41.029974,20025,1631300081,29472589,,113.0,117.0,122.0,121.0
2021/09/10/14:54:41.045979,20026,1631300081,45473575,,113.0,117.0,122.0,124.0
2021/09/10/14:54:41.071663,20027,1631300081,71379899,,113.0,119.0,122.0,124.0
2021/09/10/14:54:41.087775,20028,1631300081,87321043,,112.0,119.0,122.0,124.0
2021/09/10/14:54:41.113862,20029,1631300081,113368749,,112.0,119.0,122.0,124.0
2021/09/10/14:54:41.129693,20030,1631300081,129324197,,112.0,119.0,125.0,124.0
2021/09/10/14:54:41.145727,20031,1631300081,145279645,,112.0,119.0,125.0,125.0
2021/09/10/14:54:41.171551,20032,1631300081,171186685,,112.0,123.0,125.0,125.0
2021/09/10/14:54:41.187410,20033,1631300081,187109708,,118.0,123.0,125.0,125.0
2021/09/10/14:54:41.213292,20034,1631300081,213069438,,118.0,123.0,125.0,125.0
2021/09/10/14:54:41.229444,20035,1631300081,229096651,,118.0,123.0,126.0,129.0
2021/09/10/14:54:41.245471,20036,1631300081,245011329,,118.0,123.0,126.0,129.0
2021/09/10/14:54:41.271549,20037,1631300081,271050930,,118.0,123.0,126.0,129.0
2021/09/10/14:54:41.287621,20038,1631300081,287002325,,119.0,123.0,126.0,129.0
2021/09/10/14:54:41.313528,20039,1631300081,313060522,,119.0,123.0,126.0,129.0
2021/09/10/14:54:41.329354,20040,1631300081,328927516,,119.0,123.0,129.0,128.0
2021/09/10/14:54:41.345269,20041,1631300081,344916582,,119.0,123.0,129.0,128.0
2021/09/10/14:54:41.372238,20042,1631300081,371903419,,119.0,122.0,129.0,128.0
2021/09/10/14:54:41.388198,20043,1631300081,387792348,,122.0,122.0,129.0,128.0
2021/09/10/14:54:41.414517,20044,1631300081,413809061,,122.0,122.0,132.0,128.0
2021/09/10/14:54:41.430043,20045,1631300081,429708480,,122.0,122.0,132.0,129.0
2021/09/10/14:54:41.446225,20046,1631300081,445700407,,122.0,122.0,132.0,129.0
2021/09/10/14:54:41.472155,20047,1631300081,471651315,,124.0,125.0,132.0,129.0
2021/09/10/14:54:41.487885,20048,1631300081,487551927,,124.0,125.0,132.0,129.0
2021/09/10/14:54:41.514490,20049,1631300081,513724088,,124.0,125.0,134.0,132.0
2021/09/10/14:54:41.529985,20050,1631300081,529565572,,124.0,125.0,134.0,132.0
2021/09/10/14:54:41.545855,20051,1631300081,545477628,,124.0,128.0,134.0,132.0
2021/09/10/14:54:41.571838,20052,1631300081,571506261,,130.0,128.0,134.0,132.0
2021/09/10/14:54:41.587773,20053,1631300081,587381124,,130.0,128.0,137.0,132.0
2021/09/10/14:54:41.614210,20054,1631300081,613544464,,130.0,128.0,137.0,135.0
2021/09/10/14:54:41.629687,20055,1631300081,629321575,,130.0,128.0,137.0,135.0
2021/09/10/14:54:41.645758,20056,1631300081,645288944,,130.0,127.0,137.0,135.0
2021/09/10/14:54:41.671616,20057,1631300081,671277999,,130.0,127.0,137.0,135.0
2021/09/10/14:54:41.687646,20058,1631300081,687239646,,130.0,127.0,137.0,138.0
2021/09/10/14:54:41.714056,20059,1631300081,713377952,,130.0,127.0,137.0,138.0
2021/09/10/14:54:41.729659,20060,1631300081,729217767,,130.0,127.0,137.0,138.0
2021/09/10/14:54:41.745532,20061,1631300081,745148658,,132.0,130.0,137.0,138.0
2021/09/10/14:54:41.771438,20062,1631300081,771109819,,132.0,130.0,140.0,141.0
2021/09/10/14:54:41.787292,20063,1631300081,786995410,,132.0,130.0,140.0,141.0
2021/09/10/14:54:41.813612,20064,1631300081,813142776,,132.0,130.0,140.0,141.0
2021/09/10/14:54:41.829495,20065,1631300081,829045295,,132.0,133.0,140.0,141.0
2021/09/10/14:54:41.845508,20066,1631300081,844936847,,132.0,133.0,141.0,142.0
2021/09/10/14:54:41.872494,20067,1631300081,872007608,,132.0,133.0,141.0,142.0
2021/09/10/14:54:41.888279,20068,1631300081,887872457,,132.0,133.0,141.0,142.0
2021/09/10/14:54:41.914664,20069,1631300081,914025545,,132.0,138.0,141.0,142.0
2021/09/10/14:54:41.930239,20070,1631300081,929826974,,137.0,138.0,143.0,142.0
2021/09/10/14:54:42.017814,20071,1631300082,17163276,,137.0,138.0,143.0,142.0
2021/09/10/14:54:42.019321,20072,1631300082,19006729,,137.0,138.0,143.0,142.0
2021/09/10/14:54:42.019593,20073,1631300082,19428730,,140.0,139.0,144.0,142.0
2021/09/10/14:54:42.044931,20074,1631300082,44568300,,140.0,139.0,144.0,146.0
2021/09/10/14:54:42.045398,20075,1631300082,45076608,,140.0,139.0,144.0,146.0
2021/09/10/14:54:42.072090,20076,1631300082,71646690,,140.0,139.0,144.0,146.0
2021/09/10/14:54:42.087732,20077,1631300082,87433338,,140.0,139.0,148.0,146.0
2021/09/10/14:54:42.113909,20078,1631300082,113471031,,139.0,139.0,148.0,147.0
2021/09/10/14:54:42.129737,20079,1631300082,129370927,,139.0,139.0,148.0,147.0
2021/09/10/14:54:42.145873,20080,1631300082,145393133,,139.0,139.0,148.0,147.0
2021/09/10/14:54:42.171755,20081,1631300082,171326160,,139.0,144.0,149.0,147.0
2021/09/10/14:54:42.187614,20082,1631300082,187282323,,142.0,144.0,149.0,147.0
2021/09/10/14:54:42.214110,20083,1631300082,213373899,,142.0,144.0,149.0,147.0
2021/09/10/14:54:42.229605,20084,1631300082,229181766,,142.0,144.0,149.0,147.0
2021/09/10/14:54:42.245640,20085,1631300082,245177030,,142.0,147.0,150.0,147.0
2021/09/10/14:54:42.271752,20086,1631300082,271291255,,144.0,147.0,150.0,151.0
2021/09/10/14:54:42.287719,20087,1631300082,287168264,,144.0,147.0,150.0,151.0
2021/09/10/14:54:42.313866,20088,1631300082,313209295,,144.0,147.0,150.0,151.0
2021/09/10/14:54:42.329352,20089,1631300082,329043388,,144.0,148.0,152.0,151.0
2021/09/10/14:54:42.345717,20090,1631300082,345049381,,144.0,148.0,152.0,153.0
2021/09/10/14:54:42.372493,20091,1631300082,372073650,,144.0,148.0,152.0,153.0
2021/09/10/14:54:42.388322,20092,1631300082,387912511,,144.0,148.0,152.0,153.0
2021/09/10/14:54:42.414973,20093,1631300082,414071559,,144.0,146.0,153.0,153.0
2021/09/10/14:54:42.430299,20094,1631300082,429868221,,146.0,146.0,153.0,154.0
2021/09/10/14:54:42.446215,20095,1631300082,445828199,,146.0,146.0,153.0,154.0
2021/09/10/14:54:42.472086,20096,1631300082,471783399,,146.0,146.0,153.0,154.0
2021/09/10/14:54:42.487949,20097,1631300082,487663030,,146.0,149.0,156.0,154.0
2021/09/10/14:54:42.514568,20098,1631300082,513829231,,147.0,149.0,156.0,154.0
2021/09/10/14:54:42.530252,20099,1631300082,529623985,,147.0,149.0,156.0,154.0
2021/09/10/14:54:42.546137,20100,1631300082,545644521,,147.0,149.0,156.0,154.0
2021/09/10/14:54:42.572965,20101,1631300082,572537660,,147.0,149.0,156.0,159.0
2021/09/10/14:54:42.589090,20102,1631300082,588550090,,149.0,149.0,156.0,159.0
2021/09/10/14:54:42.615112,20103,1631300082,614490032,,149.0,149.0,156.0,159.0
2021/09/10/14:54:42.630904,20104,1631300082,630450010,,149.0,149.0,156.0,159.0
2021/09/10/14:54:42.647142,20105,1631300082,646472215,,149.0,149.0,157.0,157.0
2021/09/10/14:54:42.672633,20106,1631300082,672348499,,148.0,149.0,157.0,157.0
2021/09/10/14:54:42.688899,20107,1631300082,688320398,,148.0,149.0,157.0,157.0
2021/09/10/14:54:42.715216,20108,1631300082,714435815,,148.0,149.0,158.0,157.0
2021/09/10/14:54:42.730517,20109,1631300082,730227470,,148.0,149.0,158.0,157.0
2021/09/10/14:54:42.746471,20110,1631300082,746163129,,149.0,149.0,158.0,157.0
2021/09/10/14:54:42.772846,20111,1631300082,772207021,,149.0,149.0,158.0,157.0
2021/09/10/14:54:42.788492,20112,1631300082,788096666,,149.0,149.0,158.0,157.0
2021/09/10/14:54:42.814433,20113,1631300082,814096927,,149.0,149.0,158.0,158.0
2021/09/10/14:54:42.830465,20114,1631300082,830079793,,152.0,149.0,158.0,158.0
2021/09/10/14:54:42.846460,20115,1631300082,846029281,,152.0,149.0,158.0,158.0
2021/09/10/14:54:42.872423,20116,1631300082,871976375,,152.0,149.0,159.0,157.0
2021/09/10/14:54:42.888286,20117,1631300082,887939929,,152.0,149.0,159.0,157.0
2021/09/10/14:54:42.915045,20118,1631300082,914126873,,155.0,149.0,159.0,157.0
2021/09/10/14:54:42.930158,20119,1631300082,929832220,,155.0,149.0,159.0,157.0
2021/09/10/14:54:42.946298,20120,1631300082,945855617,,155.0,149.0,159.0,159.0
2021/09/10/14:54:42.972162,20121,1631300082,971762895,,155.0,148.0,159.0,159.0
2021/09/10/14:54:42.988111,20122,1631300082,987766981,,155.0,147.0,159.0,159.0
2021/09/10/14:54:43.014257,20123,1631300083,13771772,,155.0,147.0,159.0,159.0
2021/09/10/14:54:43.030094,20124,1631300083,29691457,,155.0,147.0,159.0,162.0
2021/09/10/14:54:43.046054,20125,1631300083,45639991,,155.0,147.0,159.0,162.0
2021/09/10/14:54:43.071909,20126,1631300083,71558475,,152.0,149.0,159.0,162.0
2021/09/10/14:54:43.088032,20127,1631300083,87512016,,152.0,149.0,160.0,165.0
2021/09/10/14:54:43.114223,20128,1631300083,113638877,,152.0,149.0,160.0,165.0
2021/09/10/14:54:43.129904,20129,1631300083,129552125,,152.0,152.0,160.0,165.0
2021/09/10/14:54:43.146148,20130,1631300083,145523309,,153.0,152.0,160.0,165.0
2021/09/10/14:54:43.171858,20131,1631300083,171447515,,153.0,152.0,163.0,164.0
2021/09/10/14:54:43.187916,20132,1631300083,187497138,,153.0,152.0,163.0,164.0
2021/09/10/14:54:43.214074,20133,1631300083,213436365,,153.0,153.0,163.0,164.0
2021/09/10/14:54:43.229784,20134,1631300083,229320287,,156.0,153.0,168.0,164.0
2021/09/10/14:54:43.245605,20135,1631300083,245326280,,156.0,153.0,168.0,166.0
2021/09/10/14:54:43.271605,20136,1631300083,271285057,,156.0,153.0,168.0,166.0
2021/09/10/14:54:43.287675,20137,1631300083,287237405,,156.0,158.0,168.0,166.0
2021/09/10/14:54:43.314063,20138,1631300083,313386201,,155.0,158.0,166.0,163.0
2021/09/10/14:54:43.329638,20139,1631300083,329164505,,155.0,158.0,166.0,163.0
2021/09/10/14:54:43.345606,20140,1631300083,345149278,,155.0,158.0,166.0,163.0
2021/09/10/14:54:43.371408,20141,1631300083,371109724,,155.0,157.0,166.0,163.0
2021/09/10/14:54:43.387626,20142,1631300083,387061595,,155.0,157.0,164.0,167.0
2021/09/10/14:54:43.413409,20143,1631300083,413028955,,155.0,157.0,164.0,167.0
2021/09/10/14:54:43.429358,20144,1631300083,429025411,,155.0,157.0,164.0,167.0
2021/09/10/14:54:43.445650,20145,1631300083,445054531,,153.0,155.0,164.0,167.0
2021/09/10/14:54:43.472286,20146,1631300083,471970558,,153.0,155.0,164.0,164.0
2021/09/10/14:54:43.488182,20147,1631300083,487817049,,153.0,155.0,164.0,164.0
2021/09/10/14:54:43.514447,20148,1631300083,513897180,,153.0,155.0,164.0,164.0
2021/09/10/14:54:43.530209,20149,1631300083,529783010,,154.0,157.0,163.0,167.0
2021/09/10/14:54:43.546273,20150,1631300083,545805692,,154.0,157.0,163.0,167.0
2021/09/10/14:54:43.571990,20151,1631300083,571702003,,154.0,157.0,163.0,167.0
2021/09/10/14:54:43.588151,20152,1631300083,587724685,,154.0,156.0,163.0,167.0
2021/09/10/14:54:43.614213,20153,1631300083,613675355,,154.0,156.0,165.0,162.0
2021/09/10/14:54:43.630233,20154,1631300083,629629135,,154.0,156.0,165.0,162.0
2021/09/10/14:54:43.646014,20155,1631300083,645597219,,154.0,156.0,165.0,162.0
2021/09/10/14:54:43.671863,20156,1631300083,671522378,,154.0,156.0,165.0,162.0
2021/09/10/14:54:43.687876,20157,1631300083,687499046,,154.0,156.0,165.0,162.0
2021/09/10/14:54:43.714129,20158,1631300083,713541984,,154.0,156.0,165.0,162.0
2021/09/10/14:54:43.729838,20159,1631300083,729410648,,154.0,156.0,165.0,162.0
2021/09/10/14:54:43.745688,20160,1631300083,745385408,,154.0,157.0,164.0,164.0
2021/09/10/14:54:43.771781,20161,1631300083,771384239,,153.0,157.0,164.0,164.0
2021/09/10/14:54:43.787557,20162,1631300083,787302970,,153.0,157.0,164.0,164.0
2021/09/10/14:54:43.813740,20163,1631300083,813286781,,153.0,157.0,164.0,164.0
2021/09/10/14:54:43.829694,20164,1631300083,829294919,,153.0,155.0,164.0,163.0
2021/09/10/14:54:43.845654,20165,1631300083,845163345,,152.0,155.0,164.0,163.0
2021/09/10/14:54:43.871563,20166,1631300083,871221303,,152.0,155.0,164.0,163.0
2021/09/10/14:54:43.887575,20167,1631300083,887075424,,152.0,155.0,167.0,168.0
2021/09/10/14:54:43.913914,20168,1631300083,913171529,,152.0,159.0,167.0,168.0
2021/09/10/14:54:43.929482,20169,1631300083,929036617,,160.0,159.0,167.0,168.0
2021/09/10/14:54:43.945642,20170,1631300083,945114135,,160.0,159.0,167.0,168.0
2021/09/10/14:54:43.971308,20171,1631300083,971050262,,160.0,164.0,168.0,169.0
2021/09/10/14:54:43.987401,20172,1631300083,987039566,,165.0,164.0,168.0,169.0
2021/09/10/14:54:44.013575,20173,1631300084,13055324,,165.0,164.0,168.0,169.0
2021/09/10/14:54:44.029134,20174,1631300084,28875112,,165.0,164.0,171.0,173.0
2021/09/10/14:54:44.045281,20175,1631300084,44840574,,165.0,168.0,171.0,173.0
2021/09/10/14:54:44.072157,20176,1631300084,71802854,,166.0,168.0,171.0,173.0
2021/09/10/14:54:44.088313,20177,1631300084,87805986,,166.0,168.0,171.0,173.0
2021/09/10/14:54:44.114336,20178,1631300084,113756656,,166.0,171.0,176.0,174.0
2021/09/10/14:54:44.130104,20179,1631300084,129692316,,168.0,171.0,176.0,174.0
2021/09/10/14:54:44.146301,20180,1631300084,145775318,,168.0,171.0,176.0,174.0
2021/09/10/14:54:44.172043,20181,1631300084,171676397,,168.0,171.0,177.0,178.0
2021/09/10/14:54:44.188141,20182,1631300084,187601327,,168.0,168.0,177.0,178.0
2021/09/10/14:54:44.214260,20183,1631300084,213733434,,168.0,168.0,177.0,178.0
2021/09/10/14:54:44.229925,20184,1631300084,229568243,,168.0,168.0,179.0,178.0
2021/09/10/14:54:44.246104,20185,1631300084,245568037,,168.0,168.0,179.0,179.0
2021/09/10/14:54:44.271747,20186,1631300084,271461963,,165.0,167.0,179.0,179.0
2021/09/10/14:54:44.287847,20187,1631300084,287365198,,164.0,167.0,179.0,179.0
2021/09/10/14:54:44.313674,20188,1631300084,313347578,,164.0,167.0,178.0,179.0
2021/09/10/14:54:44.329719,20189,1631300084,329350709,,164.0,167.0,178.0,179.0
2021/09/10/14:54:44.345719,20190,1631300084,345354080,,161.0,167.0,178.0,179.0
2021/09/10/14:54:44.371630,20191,1631300084,371279001,,161.0,167.0,177.0,178.0
2021/09/10/14:54:44.387511,20192,1631300084,387193918,,161.0,167.0,177.0,178.0
2021/09/10/14:54:44.413517,20193,1631300084,413202285,,161.0,165.0,177.0,178.0
2021/09/10/14:54:44.429662,20194,1631300084,429204463,,163.0,165.0,177.0,178.0
2021/09/10/14:54:44.445529,20195,1631300084,445124864,,163.0,165.0,177.0,174.0
2021/09/10/14:54:44.471597,20196,1631300084,471140861,,163.0,163.0,177.0,174.0
2021/09/10/14:54:44.487427,20197,1631300084,487033128,,163.0,163.0,177.0,174.0
2021/09/10/14:54:44.513411,20198,1631300084,513005495,,162.0,163.0,173.0,171.0
2021/09/10/14:54:44.529577,20199,1631300084,529042243,,162.0,163.0,173.0,171.0
2021/09/10/14:54:44.545523,20200,1631300084,544969081,,162.0,163.0,173.0,171.0
2021/09/10/14:54:44.572485,20201,1631300084,572026491,,166.0,163.0,171.0,171.0
