time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.front_left,.front_right,.rear_left,.rear_right
2021/09/10/15:17:44.609678,47806,1631301464,608962774,,142.0,140.0,143.0,143.0
2021/09/10/15:17:44.625048,47807,1631301464,624684572,,142.0,144.0,143.0,147.0
2021/09/10/15:17:44.641168,47808,1631301464,640666007,,144.0,144.0,143.0,147.0
2021/09/10/15:17:44.667188,47809,1631301464,666775465,,144.0,144.0,143.0,147.0
2021/09/10/15:17:44.683141,47810,1631301464,682610988,,144.0,144.0,143.0,147.0
2021/09/10/15:17:44.708989,47811,1631301464,708570718,,144.0,145.0,144.0,147.0
2021/09/10/15:17:44.724913,47812,1631301464,724555253,,144.0,145.0,144.0,147.0
2021/09/10/15:17:44.740910,47813,1631301464,740498542,,144.0,145.0,144.0,147.0
2021/09/10/15:17:44.767783,47814,1631301464,767470359,,144.0,145.0,144.0,147.0
2021/09/10/15:17:44.783693,47815,1631301464,783404827,,144.0,145.0,144.0,146.0
2021/09/10/15:17:44.810460,47816,1631301464,809617519,,142.0,145.0,144.0,146.0
2021/09/10/15:17:44.826082,47817,1631301464,825437545,,142.0,145.0,144.0,146.0
2021/09/10/15:17:44.841908,47818,1631301464,841388940,,142.0,145.0,144.0,146.0
2021/09/10/15:17:44.868731,47819,1631301464,868337869,,142.0,145.0,142.0,146.0
2021/09/10/15:17:44.884784,47820,1631301464,884284734,,142.0,145.0,142.0,144.0
2021/09/10/15:17:44.900990,47821,1631301464,900338172,,142.0,145.0,142.0,144.0
2021/09/10/15:17:44.927709,47822,1631301464,927249193,,142.0,145.0,142.0,144.0
2021/09/10/15:17:44.943552,47823,1631301464,943168163,,142.0,145.0,139.0,144.0
2021/09/10/15:17:44.969462,47824,1631301464,969124317,,142.0,144.0,139.0,144.0
2021/09/10/15:17:44.985397,47825,1631301464,985078573,,142.0,144.0,139.0,144.0
2021/09/10/15:17:45.001732,47826,1631301465,1216650,,142.0,144.0,139.0,144.0
2021/09/10/15:17:45.027465,47827,1631301465,27090549,,142.0,144.0,143.0,144.0
2021/09/10/15:17:45.043345,47828,1631301465,42995929,,142.0,143.0,143.0,142.0
2021/09/10/15:17:45.069299,47829,1631301465,69003343,,141.0,143.0,143.0,142.0
2021/09/10/15:17:45.085266,47830,1631301465,84918260,,141.0,143.0,143.0,142.0
2021/09/10/15:17:45.101450,47831,1631301465,100963354,,141.0,143.0,143.0,142.0
2021/09/10/15:17:45.127299,47832,1631301465,126903057,,141.0,142.0,141.0,141.0
2021/09/10/15:17:45.143398,47833,1631301465,142899990,,140.0,142.0,141.0,141.0
2021/09/10/15:17:45.169265,47834,1631301465,168790817,,140.0,142.0,141.0,141.0
2021/09/10/15:17:45.185202,47835,1631301465,184748888,,140.0,142.0,141.0,141.0
2021/09/10/15:17:45.201426,47836,1631301465,200815677,,140.0,140.0,138.0,139.0
2021/09/10/15:17:45.227218,47837,1631301465,226737499,,142.0,140.0,138.0,139.0
2021/09/10/15:17:45.243176,47838,1631301465,242647647,,142.0,140.0,138.0,139.0
2021/09/10/15:17:45.268951,47839,1631301465,268597841,,142.0,140.0,138.0,139.0
2021/09/10/15:17:45.284886,47840,1631301465,284538745,,142.0,140.0,139.0,139.0
2021/09/10/15:17:45.301158,47841,1631301465,300642967,,142.0,138.0,139.0,138.0
2021/09/10/15:17:45.326801,47842,1631301465,326524496,,141.0,138.0,139.0,138.0
2021/09/10/15:17:45.342885,47843,1631301465,342478513,,141.0,138.0,139.0,138.0
2021/09/10/15:17:45.369903,47844,1631301465,369469642,,141.0,138.0,139.0,138.0
2021/09/10/15:17:45.386005,47845,1631301465,385406255,,141.0,135.0,142.0,135.0
2021/09/10/15:17:45.401953,47846,1631301465,401432037,,141.0,135.0,142.0,135.0
2021/09/10/15:17:45.427741,47847,1631301465,427304744,,141.0,135.0,142.0,135.0
2021/09/10/15:17:45.443688,47848,1631301465,443302154,,141.0,135.0,142.0,135.0
2021/09/10/15:17:45.469531,47849,1631301465,469280481,,141.0,135.0,141.0,135.0
2021/09/10/15:17:45.485483,47850,1631301465,485175848,,137.0,133.0,141.0,135.0
2021/09/10/15:17:45.501797,47851,1631301465,501260280,,137.0,133.0,141.0,135.0
2021/09/10/15:17:45.527567,47852,1631301465,527218580,,137.0,133.0,141.0,135.0
2021/09/10/15:17:45.543413,47853,1631301465,543104887,,137.0,133.0,135.0,135.0
2021/09/10/15:17:45.569386,47854,1631301465,569081306,,137.0,132.0,135.0,134.0
2021/09/10/15:17:45.585345,47855,1631301465,585003852,,134.0,132.0,135.0,134.0
2021/09/10/15:17:45.601690,47856,1631301465,601112365,,134.0,132.0,135.0,134.0
2021/09/10/15:17:45.627532,47857,1631301465,627026557,,134.0,132.0,135.0,134.0
2021/09/10/15:17:45.643629,47858,1631301465,643006563,,134.0,132.0,131.0,134.0
2021/09/10/15:17:45.669242,47859,1631301465,668878793,,131.0,131.0,131.0,133.0
2021/09/10/15:17:45.685341,47860,1631301465,684836149,,131.0,131.0,131.0,133.0
2021/09/10/15:17:45.701492,47861,1631301465,700894117,,131.0,131.0,131.0,133.0
2021/09/10/15:17:45.727462,47862,1631301465,726892471,,131.0,131.0,129.0,133.0
2021/09/10/15:17:45.743417,47863,1631301465,742733478,,131.0,129.0,129.0,131.0
2021/09/10/15:17:45.769176,47864,1631301465,768720149,,129.0,129.0,129.0,131.0
2021/09/10/15:17:45.784889,47865,1631301465,784634351,,129.0,129.0,129.0,131.0
2021/09/10/15:17:45.801355,47866,1631301465,800756931,,129.0,129.0,129.0,131.0
2021/09/10/15:17:45.827071,47867,1631301465,826636075,,129.0,129.0,129.0,131.0
2021/09/10/15:17:45.843261,47868,1631301465,842603683,,129.0,129.0,129.0,131.0
2021/09/10/15:17:45.868930,47869,1631301465,868502616,,127.0,129.0,129.0,131.0
2021/09/10/15:17:45.901055,47870,1631301465,900583982,,127.0,129.0,129.0,131.0
2021/09/10/15:17:45.902048,47871,1631301465,901521205,,127.0,129.0,129.0,131.0
2021/09/10/15:17:45.927756,47872,1631301465,927443981,,127.0,129.0,128.0,129.0
2021/09/10/15:17:45.943957,47873,1631301465,943451642,,127.0,125.0,128.0,129.0
2021/09/10/15:17:45.969705,47874,1631301465,969369173,,127.0,125.0,128.0,129.0
2021/09/10/15:17:45.985596,47875,1631301465,985262632,,127.0,125.0,128.0,129.0
2021/09/10/15:17:46.001812,47876,1631301466,1343965,,127.0,125.0,127.0,129.0
2021/09/10/15:17:46.027728,47877,1631301466,27284860,,127.0,125.0,127.0,127.0
2021/09/10/15:17:46.043571,47878,1631301466,43220758,,127.0,123.0,127.0,127.0
2021/09/10/15:17:46.069687,47879,1631301466,69183588,,127.0,123.0,127.0,127.0
2021/09/10/15:17:46.085407,47880,1631301466,85113763,,127.0,123.0,127.0,127.0
2021/09/10/15:17:46.101948,47881,1631301466,101163625,,127.0,123.0,124.0,127.0
2021/09/10/15:17:46.127392,47882,1631301466,127071142,,127.0,121.0,124.0,122.0
2021/09/10/15:17:46.143672,47883,1631301466,143092870,,126.0,121.0,124.0,122.0
2021/09/10/15:17:46.169581,47884,1631301466,169070005,,126.0,121.0,124.0,122.0
2021/09/10/15:17:46.185554,47885,1631301466,184956073,,126.0,121.0,124.0,122.0
2021/09/10/15:17:46.201950,47886,1631301466,201086521,,126.0,121.0,121.0,122.0
2021/09/10/15:17:46.227457,47887,1631301466,227024316,,126.0,120.0,121.0,118.0
2021/09/10/15:17:46.243266,47888,1631301466,242958307,,124.0,120.0,121.0,118.0
2021/09/10/15:17:46.269333,47889,1631301466,268824100,,124.0,120.0,121.0,118.0
2021/09/10/15:17:46.285365,47890,1631301466,284773111,,124.0,120.0,121.0,118.0
2021/09/10/15:17:46.301256,47891,1631301466,300774335,,124.0,120.0,122.0,118.0
2021/09/10/15:17:46.327495,47892,1631301466,326778411,,124.0,120.0,122.0,120.0
2021/09/10/15:17:46.343289,47893,1631301466,342735052,,123.0,119.0,122.0,120.0
2021/09/10/15:17:46.369004,47894,1631301466,368625164,,123.0,119.0,122.0,120.0
2021/09/10/15:17:46.384806,47895,1631301466,384565353,,123.0,119.0,122.0,120.0
2021/09/10/15:17:46.401013,47896,1631301466,400678157,,123.0,119.0,123.0,120.0
2021/09/10/15:17:46.427156,47897,1631301466,426604270,,120.0,119.0,123.0,121.0
2021/09/10/15:17:46.443224,47898,1631301466,442612886,,120.0,118.0,123.0,121.0
2021/09/10/15:17:46.468790,47899,1631301466,468482255,,120.0,118.0,123.0,121.0
2021/09/10/15:17:46.484915,47900,1631301466,484482765,,120.0,118.0,123.0,121.0
2021/09/10/15:17:46.501050,47901,1631301466,500523805,,120.0,118.0,121.0,121.0
2021/09/10/15:17:46.526838,47902,1631301466,526475429,,120.0,118.0,121.0,120.0
2021/09/10/15:17:46.542756,47903,1631301466,542441129,,119.0,117.0,121.0,120.0
2021/09/10/15:17:46.568838,47904,1631301466,568385601,,119.0,117.0,121.0,120.0
2021/09/10/15:17:46.584773,47905,1631301466,584337234,,119.0,117.0,121.0,120.0
2021/09/10/15:17:46.600935,47906,1631301466,600372552,,119.0,117.0,120.0,120.0
2021/09/10/15:17:46.626715,47907,1631301466,626309633,,119.0,117.0,120.0,120.0
2021/09/10/15:17:46.642581,47908,1631301466,642206430,,120.0,117.0,120.0,120.0
2021/09/10/15:17:46.668569,47909,1631301466,668207883,,120.0,117.0,120.0,120.0
2021/09/10/15:17:46.684635,47910,1631301466,684103012,,120.0,117.0,120.0,120.0
2021/09/10/15:17:46.700492,47911,1631301466,700111865,,120.0,117.0,120.0,120.0
2021/09/10/15:17:46.727743,47912,1631301466,727155923,,121.0,117.0,120.0,121.0
2021/09/10/15:17:46.743688,47913,1631301466,743130445,,121.0,119.0,120.0,121.0
2021/09/10/15:17:46.769349,47914,1631301466,769052982,,121.0,119.0,120.0,121.0
2021/09/10/15:17:46.785403,47915,1631301466,784936666,,121.0,119.0,120.0,121.0
2021/09/10/15:17:46.801570,47916,1631301466,800926208,,121.0,119.0,121.0,121.0
2021/09/10/15:17:46.827177,47917,1631301466,826891660,,119.0,119.0,121.0,123.0
2021/09/10/15:17:46.843257,47918,1631301466,842876195,,119.0,118.0,121.0,123.0
2021/09/10/15:17:46.869194,47919,1631301466,868812084,,119.0,118.0,121.0,123.0
2021/09/10/15:17:46.885136,47920,1631301466,884741306,,119.0,118.0,121.0,123.0
2021/09/10/15:17:46.901517,47921,1631301466,900814056,,119.0,118.0,119.0,123.0
2021/09/10/15:17:46.927070,47922,1631301466,926679372,,119.0,118.0,119.0,121.0
2021/09/10/15:17:47.014491,47923,1631301467,14039039,,117.0,117.0,119.0,121.0
2021/09/10/15:17:47.016451,47924,1631301467,16057491,,117.0,117.0,119.0,121.0
2021/09/10/15:17:47.017143,47925,1631301467,16692161,,117.0,117.0,119.0,121.0
2021/09/10/15:17:47.041820,47926,1631301467,41498422,,117.0,117.0,119.0,121.0
2021/09/10/15:17:47.042560,47927,1631301467,42200565,,116.0,118.0,119.0,121.0
2021/09/10/15:17:47.067771,47928,1631301467,67448139,,116.0,118.0,119.0,121.0
2021/09/10/15:17:47.083832,47929,1631301467,83416938,,116.0,118.0,119.0,121.0
2021/09/10/15:17:47.109963,47930,1631301467,109432220,,116.0,118.0,119.0,121.0
2021/09/10/15:17:47.125712,47931,1631301467,125296592,,116.0,118.0,119.0,121.0
2021/09/10/15:17:47.141910,47932,1631301467,141335964,,119.0,120.0,119.0,121.0
2021/09/10/15:17:47.167705,47933,1631301467,167261600,,119.0,120.0,119.0,121.0
2021/09/10/15:17:47.183585,47934,1631301467,183180809,,119.0,120.0,119.0,121.0
2021/09/10/15:17:47.210337,47935,1631301467,209331512,,119.0,120.0,122.0,124.0
2021/09/10/15:17:47.225589,47936,1631301467,225170612,,119.0,120.0,122.0,124.0
2021/09/10/15:17:47.241466,47937,1631301467,241087913,,121.0,122.0,122.0,124.0
2021/09/10/15:17:47.267855,47938,1631301467,267230987,,121.0,122.0,122.0,124.0
2021/09/10/15:17:47.283324,47939,1631301467,283029556,,121.0,122.0,122.0,124.0
2021/09/10/15:17:47.309922,47940,1631301467,309139251,,121.0,122.0,122.0,123.0
2021/09/10/15:17:47.325240,47941,1631301467,324935913,,121.0,122.0,122.0,123.0
2021/09/10/15:17:47.341328,47942,1631301467,340942621,,122.0,122.0,122.0,123.0
2021/09/10/15:17:47.367277,47943,1631301467,366928339,,122.0,122.0,122.0,123.0
2021/09/10/15:17:47.383225,47944,1631301467,382847785,,122.0,122.0,122.0,123.0
2021/09/10/15:17:47.409606,47945,1631301467,408941030,,122.0,122.0,123.0,121.0
2021/09/10/15:17:47.425169,47946,1631301467,424825429,,122.0,122.0,123.0,121.0
2021/09/10/15:17:47.441194,47947,1631301467,440773010,,120.0,123.0,123.0,121.0
2021/09/10/15:17:47.467435,47948,1631301467,466920852,,120.0,123.0,123.0,121.0
2021/09/10/15:17:47.483157,47949,1631301467,482679605,,120.0,123.0,122.0,121.0
