time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.front_left,.front_right,.rear_left,.rear_right
2021/09/10/14:52:05.869892,18485,1631299925,869635105,,61.0,69.0,70.0,69.0
2021/09/10/14:52:05.885939,18486,1631299925,885570526,,61.0,72.0,70.0,69.0
2021/09/10/14:52:05.911801,18487,1631299925,911564111,,61.0,72.0,70.0,69.0
2021/09/10/14:52:05.927993,18488,1631299925,927541971,,61.0,72.0,70.0,69.0
2021/09/10/14:52:05.954245,18489,1631299925,953637123,,61.0,72.0,70.0,69.0
2021/09/10/14:52:05.969908,18490,1631299925,969470500,,61.0,72.0,70.0,69.0
2021/09/10/14:52:05.985710,18491,1631299925,985416889,,61.0,72.0,70.0,69.0
2021/09/10/14:52:06.013069,18492,1631299926,12413740,,61.0,72.0,70.0,69.0
2021/09/10/14:52:06.028711,18493,1631299926,28314828,,64.0,72.0,73.0,72.0
2021/09/10/14:52:06.054956,18494,1631299926,54383754,,64.0,72.0,73.0,72.0
2021/09/10/14:52:06.070946,18495,1631299926,70382356,,64.0,72.0,73.0,72.0
2021/09/10/14:52:06.086467,18496,1631299926,86173295,,64.0,72.0,73.0,72.0
2021/09/10/14:52:06.112368,18497,1631299926,112123727,,64.0,72.0,73.0,72.0
2021/09/10/14:52:06.128626,18498,1631299926,128238439,,64.0,72.0,73.0,72.0
2021/09/10/14:52:06.155044,18499,1631299926,154289722,,64.0,72.0,73.0,72.0
2021/09/10/14:52:06.170467,18500,1631299926,170098066,,64.0,72.0,73.0,72.0
2021/09/10/14:52:06.186312,18501,1631299926,186025142,,64.0,72.0,74.0,75.0
2021/09/10/14:52:06.212481,18502,1631299926,212106943,,64.0,77.0,74.0,75.0
2021/09/10/14:52:06.228425,18503,1631299926,228046417,,66.0,77.0,74.0,75.0
2021/09/10/14:52:06.254964,18504,1631299926,254182338,,66.0,77.0,74.0,75.0
2021/09/10/14:52:06.270287,18505,1631299926,269915580,,66.0,77.0,74.0,75.0
2021/09/10/14:52:06.286396,18506,1631299926,285896062,,66.0,77.0,74.0,75.0
2021/09/10/14:52:06.312557,18507,1631299926,311962366,,66.0,77.0,74.0,75.0
2021/09/10/14:52:06.328207,18508,1631299926,327812910,,66.0,77.0,74.0,75.0
2021/09/10/14:52:06.354192,18509,1631299926,353796005,,66.0,77.0,77.0,78.0
2021/09/10/14:52:06.370103,18510,1631299926,369741201,,66.0,78.0,77.0,78.0
2021/09/10/14:52:06.386006,18511,1631299926,385686397,,69.0,78.0,77.0,78.0
2021/09/10/14:52:06.412484,18512,1631299926,411854267,,69.0,78.0,77.0,78.0
2021/09/10/14:52:06.427946,18513,1631299926,427618503,,69.0,78.0,77.0,78.0
2021/09/10/14:52:06.453965,18514,1631299926,453609704,,69.0,78.0,77.0,78.0
2021/09/10/14:52:06.470172,18515,1631299926,469569683,,69.0,78.0,77.0,78.0
2021/09/10/14:52:06.485835,18516,1631299926,485488176,,69.0,78.0,78.0,80.0
2021/09/10/14:52:06.513103,18517,1631299926,512622117,,69.0,82.0,78.0,80.0
2021/09/10/14:52:06.528747,18518,1631299926,528416633,,69.0,82.0,78.0,80.0
2021/09/10/14:52:06.554789,18519,1631299926,554431438,,71.0,82.0,78.0,80.0
2021/09/10/14:52:06.570841,18520,1631299926,570387363,,71.0,82.0,78.0,80.0
2021/09/10/14:52:06.586684,18521,1631299926,586328029,,71.0,82.0,78.0,80.0
2021/09/10/14:52:06.612623,18522,1631299926,612251996,,71.0,82.0,78.0,80.0
2021/09/10/14:52:06.628544,18523,1631299926,628248691,,71.0,82.0,78.0,80.0
2021/09/10/14:52:06.654758,18524,1631299926,654333353,,71.0,83.0,82.0,82.0
2021/09/10/14:52:06.670509,18525,1631299926,670139789,,71.0,83.0,82.0,82.0
2021/09/10/14:52:06.686526,18526,1631299926,686126470,,71.0,83.0,82.0,82.0
2021/09/10/14:52:06.712450,18527,1631299926,712150096,,71.0,83.0,82.0,82.0
2021/09/10/14:52:06.728534,18528,1631299926,728125333,,72.0,83.0,82.0,82.0
2021/09/10/14:52:06.754976,18529,1631299926,754139900,,72.0,83.0,82.0,82.0
2021/09/10/14:52:06.770351,18530,1631299926,769994258,,72.0,83.0,82.0,82.0
2021/09/10/14:52:06.786267,18531,1631299926,785942554,,72.0,84.0,81.0,82.0
2021/09/10/14:52:06.812827,18532,1631299926,812076807,,72.0,84.0,81.0,82.0
2021/09/10/14:52:06.828224,18533,1631299926,827888250,,72.0,84.0,81.0,82.0
2021/09/10/14:52:06.854261,18534,1631299926,853882551,,72.0,84.0,81.0,82.0
2021/09/10/14:52:06.870198,18535,1631299926,869830369,,72.0,84.0,81.0,82.0
2021/09/10/14:52:06.886165,18536,1631299926,885806798,,72.0,84.0,81.0,82.0
2021/09/10/14:52:06.913551,18537,1631299926,912944555,,72.0,84.0,81.0,82.0
2021/09/10/14:52:06.929338,18538,1631299926,928767442,,72.0,86.0,87.0,84.0
2021/09/10/14:52:07.016971,18539,1631299927,16209125,,72.0,86.0,87.0,84.0
2021/09/10/14:52:07.019183,18540,1631299927,18699645,,72.0,86.0,87.0,84.0
2021/09/10/14:52:07.019521,18541,1631299927,19316911,,72.0,86.0,87.0,84.0
2021/09/10/14:52:07.055614,18542,1631299927,54714679,,72.0,86.0,87.0,84.0
2021/09/10/14:52:07.056651,18543,1631299927,56071996,,74.0,86.0,87.0,84.0
2021/09/10/14:52:07.070835,18544,1631299927,70504665,,74.0,89.0,87.0,85.0
2021/09/10/14:52:07.086752,18545,1631299927,86432218,,74.0,89.0,87.0,85.0
2021/09/10/14:52:07.113045,18546,1631299927,112469434,,74.0,89.0,87.0,85.0
2021/09/10/14:52:07.128711,18547,1631299927,128365516,,74.0,89.0,87.0,85.0
2021/09/10/14:52:07.155178,18548,1631299927,154489517,,74.0,89.0,87.0,85.0
2021/09/10/14:52:07.170683,18549,1631299927,170255899,,74.0,89.0,87.0,85.0
2021/09/10/14:52:07.186578,18550,1631299927,186212062,,74.0,89.0,87.0,85.0
2021/09/10/14:52:07.213030,18551,1631299927,212305307,,75.0,87.0,88.0,87.0
2021/09/10/14:52:07.228453,18552,1631299927,228155136,,75.0,87.0,88.0,87.0
2021/09/10/14:52:07.254841,18553,1631299927,254216194,,75.0,87.0,88.0,87.0
2021/09/10/14:52:07.270357,18554,1631299927,270044088,,75.0,87.0,88.0,87.0
2021/09/10/14:52:07.286502,18555,1631299927,286071300,,75.0,87.0,88.0,87.0
2021/09/10/14:52:07.312376,18556,1631299927,312038660,,75.0,87.0,88.0,87.0
2021/09/10/14:52:07.328396,18557,1631299927,328028678,,75.0,91.0,88.0,87.0
2021/09/10/14:52:07.354630,18558,1631299927,354061603,,75.0,91.0,88.0,90.0
2021/09/10/14:52:07.370533,18559,1631299927,369986295,,79.0,91.0,88.0,90.0
2021/09/10/14:52:07.413523,18560,1631299927,412937641,,79.0,91.0,88.0,90.0
2021/09/10/14:52:07.414477,18561,1631299927,414036273,,79.0,91.0,88.0,90.0
2021/09/10/14:52:07.429213,18562,1631299927,428807020,,79.0,91.0,88.0,90.0
2021/09/10/14:52:07.455261,18563,1631299927,454732179,,79.0,91.0,88.0,90.0
2021/09/10/14:52:07.471117,18564,1631299927,470699787,,79.0,92.0,88.0,91.0
2021/09/10/14:52:07.487232,18565,1631299927,486641645,,79.0,92.0,88.0,91.0
2021/09/10/14:52:07.513017,18566,1631299927,512612342,,79.0,92.0,88.0,91.0
2021/09/10/14:52:07.528889,18567,1631299927,528597593,,79.0,92.0,88.0,91.0
2021/09/10/14:52:07.555071,18568,1631299927,554629087,,79.0,92.0,88.0,91.0
2021/09/10/14:52:07.570955,18569,1631299927,570510625,,79.0,92.0,88.0,91.0
2021/09/10/14:52:07.586863,18570,1631299927,586495876,,79.0,91.0,88.0,91.0
2021/09/10/14:52:07.613088,18571,1631299927,612579822,,79.0,91.0,92.0,90.0
2021/09/10/14:52:07.628764,18572,1631299927,628418684,,79.0,91.0,92.0,90.0
2021/09/10/14:52:07.655092,18573,1631299927,654449701,,79.0,91.0,92.0,90.0
2021/09/10/14:52:07.670712,18574,1631299927,670318603,,79.0,91.0,92.0,90.0
2021/09/10/14:52:07.686877,18575,1631299927,686280250,,79.0,91.0,92.0,90.0
2021/09/10/14:52:07.712595,18576,1631299927,712230920,,79.0,91.0,92.0,90.0
2021/09/10/14:52:07.728533,18577,1631299927,728237867,,79.0,93.0,91.0,92.0
2021/09/10/14:52:07.754764,18578,1631299927,754252910,,79.0,93.0,91.0,92.0
2021/09/10/14:52:07.770575,18579,1631299927,770169973,,79.0,93.0,91.0,92.0
2021/09/10/14:52:07.786503,18580,1631299927,786095619,,79.0,93.0,91.0,92.0
2021/09/10/14:52:07.812427,18581,1631299927,812114953,,81.0,93.0,91.0,92.0
2021/09/10/14:52:07.828408,18582,1631299927,828082561,,81.0,93.0,91.0,92.0
2021/09/10/14:52:07.854644,18583,1631299927,854149103,,81.0,92.0,91.0,92.0
2021/09/10/14:52:07.870316,18584,1631299927,870012044,,81.0,92.0,89.0,92.0
2021/09/10/14:52:07.886270,18585,1631299927,885952234,,81.0,92.0,89.0,92.0
2021/09/10/14:52:07.912942,18586,1631299927,912099123,,81.0,92.0,89.0,92.0
2021/09/10/14:52:07.928206,18587,1631299927,927885055,,81.0,92.0,89.0,92.0
2021/09/10/14:52:07.954450,18588,1631299927,953872442,,82.0,92.0,89.0,92.0
2021/09/10/14:52:07.970450,18589,1631299927,970078945,,82.0,92.0,89.0,92.0
2021/09/10/14:52:07.986119,18590,1631299927,985736608,,82.0,94.0,96.0,93.0
2021/09/10/14:52:08.012717,18591,1631299928,11953830,,82.0,94.0,96.0,93.0
2021/09/10/14:52:08.028071,18592,1631299928,27685642,,82.0,94.0,96.0,93.0
2021/09/10/14:52:08.054267,18593,1631299928,53711175,,82.0,94.0,96.0,93.0
2021/09/10/14:52:08.070096,18594,1631299928,69642782,,82.0,94.0,96.0,93.0
2021/09/10/14:52:08.086057,18595,1631299928,85565567,,82.0,94.0,96.0,93.0
2021/09/10/14:52:08.113440,18596,1631299928,112720727,,81.0,97.0,95.0,93.0
2021/09/10/14:52:08.129074,18597,1631299928,128525495,,81.0,97.0,95.0,94.0
2021/09/10/14:52:08.155158,18598,1631299928,154511928,,81.0,97.0,95.0,94.0
2021/09/10/14:52:08.170698,18599,1631299928,170408248,,81.0,97.0,95.0,94.0
2021/09/10/14:52:08.186790,18600,1631299928,186330556,,81.0,97.0,95.0,94.0
2021/09/10/14:52:08.213007,18601,1631299928,212399721,,81.0,97.0,95.0,94.0
2021/09/10/14:52:08.228857,18602,1631299928,228386640,,81.0,96.0,99.0,94.0
2021/09/10/14:52:08.255313,18603,1631299928,254337310,,84.0,96.0,99.0,96.0
2021/09/10/14:52:08.270542,18604,1631299928,270199060,,84.0,96.0,99.0,96.0
2021/09/10/14:52:08.286454,18605,1631299928,286106586,,84.0,96.0,99.0,96.0
2021/09/10/14:52:08.312851,18606,1631299928,312261819,,84.0,96.0,99.0,96.0
2021/09/10/14:52:08.328453,18607,1631299928,328119993,,84.0,96.0,99.0,96.0
2021/09/10/14:52:08.354481,18608,1631299928,354096412,,84.0,97.0,99.0,96.0
2021/09/10/14:52:08.370276,18609,1631299928,370008945,,84.0,97.0,99.0,98.0
2021/09/10/14:52:08.386523,18610,1631299928,385964393,,82.0,97.0,99.0,98.0
2021/09/10/14:52:08.412870,18611,1631299928,412103414,,82.0,97.0,99.0,98.0
2021/09/10/14:52:08.428315,18612,1631299928,427904367,,82.0,97.0,99.0,98.0
2021/09/10/14:52:08.454329,18613,1631299928,453872919,,82.0,97.0,99.0,98.0
2021/09/10/14:52:08.470243,18614,1631299928,469846248,,82.0,98.0,99.0,98.0
2021/09/10/14:52:08.486349,18615,1631299928,485797166,,82.0,98.0,96.0,99.0
2021/09/10/14:52:08.512569,18616,1631299928,511945486,,82.0,98.0,96.0,99.0
2021/09/10/14:52:08.528068,18617,1631299928,527700424,,85.0,98.0,96.0,99.0
2021/09/10/14:52:08.554576,18618,1631299928,553760051,,85.0,98.0,96.0,99.0
2021/09/10/14:52:08.570219,18619,1631299928,569690465,,85.0,98.0,96.0,99.0
2021/09/10/14:52:08.585907,18620,1631299928,585611581,,85.0,100.0,96.0,99.0
2021/09/10/14:52:08.611954,18621,1631299928,611551761,,85.0,100.0,101.0,98.0
2021/09/10/14:52:08.654058,18622,1631299928,653596401,,85.0,100.0,101.0,98.0
2021/09/10/14:52:08.655093,18623,1631299928,654435634,,85.0,100.0,101.0,98.0
2021/09/10/14:52:08.669791,18624,1631299928,669468641,,87.0,100.0,101.0,98.0
2021/09/10/14:52:08.685578,18625,1631299928,685376644,,87.0,100.0,101.0,98.0
2021/09/10/14:52:08.713243,18626,1631299928,712489604,,87.0,104.0,101.0,98.0
2021/09/10/14:52:08.728741,18627,1631299928,728401899,,87.0,104.0,100.0,103.0
2021/09/10/14:52:08.755271,18628,1631299928,754414081,,87.0,104.0,100.0,103.0
2021/09/10/14:52:08.770633,18629,1631299928,770284891,,87.0,104.0,100.0,103.0
2021/09/10/14:52:08.786405,18630,1631299928,786171436,,87.0,104.0,100.0,103.0
2021/09/10/14:52:08.812565,18631,1631299928,812168836,,90.0,104.0,100.0,103.0
2021/09/10/14:52:08.828487,18632,1631299928,828181505,,90.0,108.0,100.0,103.0
2021/09/10/14:52:08.854948,18633,1631299928,854218721,,90.0,108.0,101.0,104.0
2021/09/10/14:52:08.870538,18634,1631299928,870109081,,90.0,108.0,101.0,104.0
2021/09/10/14:52:08.886469,18635,1631299928,886060476,,90.0,108.0,101.0,104.0
2021/09/10/14:52:08.912459,18636,1631299928,912033319,,90.0,108.0,101.0,104.0
2021/09/10/14:52:08.928498,18637,1631299928,928028345,,89.0,106.0,101.0,104.0
2021/09/10/14:52:08.954630,18638,1631299928,953983306,,89.0,106.0,101.0,104.0
2021/09/10/14:52:08.970224,18639,1631299928,969843864,,89.0,106.0,101.0,104.0
2021/09/10/14:52:08.986127,18640,1631299928,985774278,,89.0,106.0,101.0,104.0
2021/09/10/14:52:09.012239,18641,1631299929,11832237,,89.0,106.0,101.0,104.0
2021/09/10/14:52:09.028105,18642,1631299929,27753829,,89.0,106.0,101.0,104.0
2021/09/10/14:52:09.054148,18643,1631299929,53760051,,89.0,107.0,101.0,104.0
2021/09/10/14:52:09.070094,18644,1631299929,69677352,,88.0,107.0,105.0,103.0
2021/09/10/14:52:09.086182,18645,1631299929,85707187,,88.0,107.0,105.0,103.0
2021/09/10/14:52:09.111953,18646,1631299929,111606359,,88.0,107.0,105.0,103.0
2021/09/10/14:52:09.128106,18647,1631299929,127585887,,88.0,107.0,105.0,103.0
2021/09/10/14:52:09.154388,18648,1631299929,153633594,,88.0,105.0,105.0,103.0
2021/09/10/14:52:09.169850,18649,1631299929,169526100,,88.0,105.0,105.0,103.0
2021/09/10/14:52:09.185668,18650,1631299929,185411930,,88.0,105.0,110.0,103.0
2021/09/10/14:52:09.213038,18651,1631299929,212552785,,90.0,105.0,110.0,103.0
2021/09/10/14:52:09.228757,18652,1631299929,228390932,,90.0,105.0,110.0,103.0
2021/09/10/14:52:09.254773,18653,1631299929,254400968,,90.0,105.0,110.0,103.0
2021/09/10/14:52:09.270997,18654,1631299929,270442962,,90.0,106.0,110.0,103.0
2021/09/10/14:52:09.286769,18655,1631299929,286288022,,90.0,106.0,107.0,103.0
2021/09/10/14:52:09.312933,18656,1631299929,312333583,,90.0,106.0,107.0,107.0
2021/09/10/14:52:09.328982,18657,1631299929,328304290,,94.0,106.0,107.0,107.0
2021/09/10/14:52:09.355199,18658,1631299929,354301691,,94.0,106.0,107.0,107.0
2021/09/10/14:52:09.370429,18659,1631299929,370125532,,94.0,106.0,107.0,107.0
2021/09/10/14:52:09.386547,18660,1631299929,386049270,,94.0,105.0,107.0,107.0
2021/09/10/14:52:09.412339,18661,1631299929,412009477,,94.0,105.0,103.0,109.0
2021/09/10/14:52:09.428379,18662,1631299929,427975416,,94.0,105.0,103.0,109.0
2021/09/10/14:52:09.454718,18663,1631299929,454027891,,93.0,105.0,103.0,109.0
2021/09/10/14:52:09.470291,18664,1631299929,469839572,,93.0,105.0,103.0,109.0
2021/09/10/14:52:09.486177,18665,1631299929,485851526,,93.0,105.0,103.0,109.0
2021/09/10/14:52:09.512395,18666,1631299929,511949062,,93.0,105.0,103.0,109.0
2021/09/10/14:52:09.528334,18667,1631299929,527828693,,93.0,105.0,108.0,105.0
2021/09/10/14:52:09.554363,18668,1631299929,553866386,,93.0,105.0,108.0,105.0
2021/09/10/14:52:09.570371,18669,1631299929,569852828,,93.0,105.0,108.0,105.0
2021/09/10/14:52:09.586119,18670,1631299929,585715055,,95.0,105.0,108.0,105.0
2021/09/10/14:52:09.612087,18671,1631299929,611703872,,95.0,105.0,108.0,105.0
2021/09/10/14:52:09.628218,18672,1631299929,627647638,,95.0,105.0,101.0,104.0
2021/09/10/14:52:09.654230,18673,1631299929,653702259,,95.0,105.0,101.0,104.0
2021/09/10/14:52:09.669809,18674,1631299929,669549465,,95.0,105.0,101.0,104.0
2021/09/10/14:52:09.685719,18675,1631299929,685473203,,95.0,105.0,101.0,104.0
2021/09/10/14:52:09.713125,18676,1631299929,712552070,,92.0,105.0,101.0,104.0
2021/09/10/14:52:09.728837,18677,1631299929,728475809,,92.0,106.0,101.0,104.0
2021/09/10/14:52:09.755404,18678,1631299929,754516124,,92.0,106.0,110.0,105.0
2021/09/10/14:52:09.770688,18679,1631299929,770400285,,92.0,106.0,110.0,105.0
2021/09/10/14:52:09.786833,18680,1631299929,786295652,,92.0,106.0,110.0,105.0
2021/09/10/14:52:09.812701,18681,1631299929,812308549,,92.0,106.0,110.0,105.0
2021/09/10/14:52:09.828586,18682,1631299929,828210830,,92.0,107.0,110.0,105.0
2021/09/10/14:52:09.854720,18683,1631299929,854249715,,94.0,107.0,106.0,105.0
2021/09/10/14:52:09.870539,18684,1631299929,870191335,,94.0,107.0,106.0,108.0
2021/09/10/14:52:09.912768,18685,1631299929,912249326,,94.0,107.0,106.0,108.0
2021/09/10/14:52:09.913978,18686,1631299929,913261651,,94.0,107.0,106.0,108.0
2021/09/10/14:52:09.928511,18687,1631299929,928085088,,94.0,107.0,106.0,108.0
2021/09/10/14:52:09.954776,18688,1631299929,954108238,,94.0,108.0,106.0,108.0
2021/09/10/14:52:09.970340,18689,1631299929,969983816,,93.0,108.0,107.0,109.0
2021/09/10/14:52:09.986427,18690,1631299929,985973119,,93.0,108.0,107.0,109.0
2021/09/10/14:52:10.012549,18691,1631299930,12052774,,93.0,108.0,107.0,109.0
2021/09/10/14:52:10.028195,18692,1631299930,27897119,,93.0,108.0,107.0,109.0
2021/09/10/14:52:10.054336,18693,1631299930,53866147,,93.0,108.0,107.0,109.0
2021/09/10/14:52:10.070340,18694,1631299930,69917678,,93.0,108.0,107.0,109.0
