time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.front_left,.front_right,.rear_left,.rear_right
2021/09/10/15:02:42.344676,26564,1631300562,344043254,,35.0,34.0,34.0,34.0
2021/09/10/15:02:42.370672,26565,1631300562,369959831,,35.0,34.0,34.0,34.0
2021/09/10/15:02:42.386702,26566,1631300562,385956048,,35.0,34.0,34.0,34.0
2021/09/10/15:02:42.412832,26567,1631300562,411985635,,35.0,34.0,34.0,34.0
2021/09/10/15:02:42.428220,26568,1631300562,427834033,,35.0,34.0,34.0,34.0
2021/09/10/15:02:42.444221,26569,1631300562,443755865,,35.0,34.0,34.0,34.0
2021/09/10/15:02:42.471634,26570,1631300562,471114635,,35.0,34.0,34.0,34.0
2021/09/10/15:02:42.486242,26571,1631300562,485764265,,35.0,34.0,34.0,34.0
2021/09/10/15:02:42.512081,26572,1631300562,511686086,,36.0,34.0,34.0,34.0
2021/09/10/15:02:42.527956,26573,1631300562,527606487,,36.0,34.0,34.0,34.0
2021/09/10/15:02:42.544322,26574,1631300562,543603181,,36.0,35.0,34.0,34.0
2021/09/10/15:02:42.569864,26575,1631300562,569591283,,36.0,35.0,35.0,34.0
2021/09/10/15:02:42.586048,26576,1631300562,585494518,,36.0,35.0,35.0,34.0
2021/09/10/15:02:42.611740,26577,1631300562,611436128,,36.0,35.0,35.0,34.0
2021/09/10/15:02:42.643047,26578,1631300562,642539024,,36.0,35.0,35.0,35.0
2021/09/10/15:02:42.644277,26579,1631300562,643510103,,36.0,35.0,35.0,35.0
2021/09/10/15:02:42.670388,26580,1631300562,669727802,,36.0,35.0,35.0,35.0
2021/09/10/15:02:42.685758,26581,1631300562,685377597,,36.0,35.0,35.0,35.0
2021/09/10/15:02:42.711885,26582,1631300562,711393117,,36.0,35.0,35.0,35.0
2021/09/10/15:02:42.727741,26583,1631300562,727246046,,36.0,35.0,35.0,35.0
2021/09/10/15:02:42.743555,26584,1631300562,743145227,,36.0,35.0,35.0,35.0
2021/09/10/15:02:42.770526,26585,1631300562,770155668,,36.0,35.0,35.0,35.0
2021/09/10/15:02:42.786468,26586,1631300562,786085844,,36.0,35.0,35.0,35.0
2021/09/10/15:02:42.813421,26587,1631300562,812291622,,36.0,35.0,35.0,35.0
2021/09/10/15:02:42.828471,26588,1631300562,828069210,,37.0,35.0,35.0,35.0
2021/09/10/15:02:42.844496,26589,1631300562,844017982,,37.0,35.0,35.0,35.0
2021/09/10/15:02:42.870379,26590,1631300562,870010614,,37.0,35.0,37.0,35.0
2021/09/10/15:02:42.886379,26591,1631300562,885990858,,37.0,35.0,37.0,35.0
2021/09/10/15:02:42.912709,26592,1631300562,912048339,,37.0,35.0,37.0,35.0
2021/09/10/15:02:42.928367,26593,1631300562,927898645,,37.0,35.0,37.0,35.0
2021/09/10/15:02:42.944201,26594,1631300562,943785429,,37.0,35.0,37.0,35.0
2021/09/10/15:02:42.970142,26595,1631300562,969803333,,37.0,35.0,37.0,36.0
2021/09/10/15:02:42.986218,26596,1631300562,985846042,,37.0,35.0,37.0,36.0
2021/09/10/15:02:43.012008,26597,1631300563,11744737,,37.0,35.0,37.0,36.0
2021/09/10/15:02:43.028015,26598,1631300563,27719736,,37.0,35.0,37.0,36.0
2021/09/10/15:02:43.044046,26599,1631300563,43632984,,37.0,35.0,37.0,36.0
2021/09/10/15:02:43.069957,26600,1631300563,69660902,,37.0,35.0,37.0,36.0
2021/09/10/15:02:43.086087,26601,1631300563,85664510,,37.0,35.0,37.0,36.0
2021/09/10/15:02:43.112153,26602,1631300563,111681699,,41.0,35.0,37.0,36.0
2021/09/10/15:02:43.128133,26603,1631300563,127590417,,41.0,35.0,37.0,36.0
2021/09/10/15:02:43.144102,26604,1631300563,143681287,,41.0,35.0,37.0,36.0
2021/09/10/15:02:43.170334,26605,1631300563,169654130,,41.0,35.0,37.0,36.0
2021/09/10/15:02:43.186004,26606,1631300563,185563564,,41.0,35.0,38.0,36.0
2021/09/10/15:02:43.212003,26607,1631300563,211498737,,41.0,38.0,38.0,36.0
2021/09/10/15:02:43.227746,26608,1631300563,227396249,,41.0,38.0,38.0,36.0
2021/09/10/15:02:43.243754,26609,1631300563,243361711,,41.0,38.0,38.0,36.0
2021/09/10/15:02:43.269873,26610,1631300563,269355535,,41.0,38.0,38.0,36.0
2021/09/10/15:02:43.285643,26611,1631300563,285341024,,41.0,38.0,38.0,36.0
2021/09/10/15:02:43.311878,26612,1631300563,311347961,,41.0,38.0,38.0,36.0
2021/09/10/15:02:43.327613,26613,1631300563,327208280,,41.0,38.0,38.0,36.0
2021/09/10/15:02:43.343480,26614,1631300563,343122005,,41.0,38.0,38.0,36.0
2021/09/10/15:02:43.371180,26615,1631300563,370495080,,41.0,38.0,38.0,36.0
2021/09/10/15:02:43.386790,26616,1631300563,386192798,,44.0,38.0,38.0,36.0
2021/09/10/15:02:43.412770,26617,1631300563,412192106,,44.0,38.0,38.0,36.0
2021/09/10/15:02:43.428396,26618,1631300563,428073167,,44.0,38.0,38.0,36.0
2021/09/10/15:02:43.444516,26619,1631300563,444066762,,44.0,38.0,38.0,36.0
2021/09/10/15:02:43.470372,26620,1631300563,470015048,,44.0,38.0,38.0,36.0
2021/09/10/15:02:43.486388,26621,1631300563,485946416,,44.0,38.0,38.0,36.0
2021/09/10/15:02:43.512603,26622,1631300563,512071609,,44.0,39.0,38.0,36.0
2021/09/10/15:02:43.528419,26623,1631300563,527917623,,44.0,39.0,38.0,36.0
2021/09/10/15:02:43.544248,26624,1631300563,543830156,,44.0,39.0,38.0,36.0
2021/09/10/15:02:43.570150,26625,1631300563,569784402,,44.0,39.0,38.0,36.0
2021/09/10/15:02:43.586088,26626,1631300563,585741281,,44.0,39.0,38.0,36.0
2021/09/10/15:02:43.612231,26627,1631300563,611781358,,44.0,39.0,38.0,37.0
2021/09/10/15:02:43.628061,26628,1631300563,627704143,,47.0,39.0,38.0,37.0
2021/09/10/15:02:43.644062,26629,1631300563,643630504,,47.0,39.0,38.0,37.0
2021/09/10/15:02:43.669997,26630,1631300563,669591903,,47.0,39.0,38.0,37.0
2021/09/10/15:02:43.685898,26631,1631300563,685499668,,47.0,39.0,38.0,37.0
2021/09/10/15:02:43.711870,26632,1631300563,711567878,,47.0,39.0,38.0,37.0
2021/09/10/15:02:43.727962,26633,1631300563,727610588,,47.0,39.0,38.0,37.0
2021/09/10/15:02:43.744202,26634,1631300563,743613481,,47.0,39.0,38.0,37.0
2021/09/10/15:02:43.770229,26635,1631300563,769651174,,47.0,39.0,38.0,37.0
2021/09/10/15:02:43.786010,26636,1631300563,785408020,,47.0,39.0,38.0,37.0
2021/09/10/15:02:43.812177,26637,1631300563,811548233,,47.0,40.0,37.0,37.0
2021/09/10/15:02:43.827595,26638,1631300563,827317714,,47.0,40.0,36.0,37.0
2021/09/10/15:02:43.843435,26639,1631300563,843207359,,47.0,40.0,36.0,37.0
2021/09/10/15:02:43.869838,26640,1631300563,869354486,,47.0,40.0,36.0,37.0
2021/09/10/15:02:43.911838,26641,1631300563,911289215,,46.0,40.0,36.0,37.0
2021/09/10/15:02:43.913005,26642,1631300563,912507295,,46.0,40.0,36.0,37.0
2021/09/10/15:02:43.927564,26643,1631300563,927158832,,46.0,40.0,36.0,36.0
2021/09/10/15:02:43.943423,26644,1631300563,943024396,,46.0,40.0,36.0,36.0
2021/09/10/15:02:43.970446,26645,1631300563,970081806,,46.0,40.0,36.0,36.0
2021/09/10/15:02:43.986299,26646,1631300563,985959291,,46.0,40.0,36.0,36.0
2021/09/10/15:02:44.012680,26647,1631300564,12033939,,46.0,40.0,36.0,36.0
2021/09/10/15:02:44.028284,26648,1631300564,27918577,,46.0,40.0,36.0,36.0
2021/09/10/15:02:44.044050,26649,1631300564,43819189,,46.0,40.0,36.0,36.0
2021/09/10/15:02:44.070303,26650,1631300564,69864511,,46.0,40.0,36.0,36.0
2021/09/10/15:02:44.086435,26651,1631300564,85831403,,46.0,40.0,36.0,36.0
2021/09/10/15:02:44.112046,26652,1631300564,111797332,,46.0,37.0,36.0,36.0
2021/09/10/15:02:44.128230,26653,1631300564,127754449,,46.0,37.0,36.0,36.0
2021/09/10/15:02:44.144173,26654,1631300564,143804311,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.170132,26655,1631300564,169693470,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.186056,26656,1631300564,185584306,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.212376,26657,1631300564,211725473,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.227873,26658,1631300564,227575063,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.244016,26659,1631300564,243571996,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.270081,26660,1631300564,269541025,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.286003,26661,1631300564,285437107,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.312040,26662,1631300564,311476230,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.327738,26663,1631300564,327292203,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.343776,26664,1631300564,343314647,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.370175,26665,1631300564,369648933,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.385656,26666,1631300564,385260343,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.411653,26667,1631300564,411244392,,45.0,37.0,35.0,36.0
2021/09/10/15:02:44.427598,26668,1631300564,427166700,,43.0,37.0,35.0,36.0
2021/09/10/15:02:44.443441,26669,1631300564,443100929,,43.0,37.0,35.0,36.0
2021/09/10/15:02:44.471220,26670,1631300564,470462083,,43.0,37.0,35.0,36.0
2021/09/10/15:02:44.486502,26671,1631300564,486074924,,43.0,37.0,35.0,36.0
2021/09/10/15:02:44.512385,26672,1631300564,511999845,,43.0,37.0,33.0,36.0
2021/09/10/15:02:44.528575,26673,1631300564,528014898,,43.0,37.0,33.0,36.0
2021/09/10/15:02:44.544461,26674,1631300564,544009685,,43.0,37.0,33.0,36.0
2021/09/10/15:02:44.570125,26675,1631300564,569852590,,43.0,37.0,33.0,36.0
2021/09/10/15:02:44.586094,26676,1631300564,585830211,,43.0,37.0,33.0,36.0
2021/09/10/15:02:44.612532,26677,1631300564,611924648,,43.0,37.0,33.0,36.0
2021/09/10/15:02:44.628133,26678,1631300564,627793788,,43.0,37.0,33.0,36.0
2021/09/10/15:02:44.644283,26679,1631300564,643781900,,43.0,37.0,33.0,36.0
2021/09/10/15:02:44.670136,26680,1631300564,669710636,,43.0,37.0,33.0,36.0
2021/09/10/15:02:44.685999,26681,1631300564,685708999,,46.0,37.0,33.0,36.0
2021/09/10/15:02:44.712173,26682,1631300564,711703300,,46.0,37.0,33.0,36.0
2021/09/10/15:02:44.728125,26683,1631300564,727633714,,46.0,37.0,33.0,36.0
2021/09/10/15:02:44.744022,26684,1631300564,743550539,,46.0,37.0,33.0,36.0
2021/09/10/15:02:44.770588,26685,1631300564,769733667,,46.0,37.0,33.0,36.0
2021/09/10/15:02:44.786033,26686,1631300564,785617828,,46.0,37.0,33.0,36.0
2021/09/10/15:02:44.812048,26687,1631300564,811519622,,46.0,37.0,33.0,36.0
2021/09/10/15:02:44.827881,26688,1631300564,827447652,,46.0,37.0,33.0,36.0
2021/09/10/15:02:44.844195,26689,1631300564,843535900,,46.0,37.0,37.0,36.0
2021/09/10/15:02:44.870422,26690,1631300564,869621515,,46.0,37.0,37.0,36.0
2021/09/10/15:02:44.885919,26691,1631300564,885371208,,46.0,37.0,37.0,36.0
2021/09/10/15:02:44.912055,26692,1631300564,911355733,,46.0,37.0,37.0,36.0
2021/09/10/15:02:44.927482,26693,1631300564,927211523,,46.0,37.0,37.0,37.0
2021/09/10/15:02:44.943702,26694,1631300564,943223476,,46.0,37.0,37.0,37.0
2021/09/10/15:02:44.970159,26695,1631300564,969491958,,46.0,37.0,37.0,37.0
2021/09/10/15:02:44.985643,26696,1631300564,985147476,,46.0,37.0,37.0,37.0
2021/09/10/15:02:45.011741,26697,1631300565,11199712,,46.0,37.0,37.0,37.0
2021/09/10/15:02:45.027364,26698,1631300565,27080297,,46.0,37.0,37.0,37.0
2021/09/10/15:02:45.043426,26699,1631300565,43048620,,46.0,37.0,37.0,37.0
2021/09/10/15:02:45.070332,26700,1631300565,70007801,,46.0,38.0,37.0,37.0
2021/09/10/15:02:45.086118,26701,1631300565,85892200,,46.0,38.0,37.0,37.0
2021/09/10/15:02:45.112576,26702,1631300565,112010478,,46.0,38.0,37.0,37.0
2021/09/10/15:02:45.128409,26703,1631300565,127944231,,46.0,38.0,37.0,37.0
2021/09/10/15:02:45.144536,26704,1631300565,143913030,,46.0,38.0,38.0,37.0
2021/09/10/15:02:45.170147,26705,1631300565,169815778,,46.0,38.0,38.0,37.0
2021/09/10/15:02:45.186178,26706,1631300565,185757398,,46.0,38.0,38.0,37.0
2021/09/10/15:02:45.212375,26707,1631300565,211856365,,44.0,38.0,38.0,37.0
2021/09/10/15:02:45.228318,26708,1631300565,227733612,,42.0,38.0,38.0,38.0
2021/09/10/15:02:45.244143,26709,1631300565,243664979,,42.0,38.0,38.0,38.0
2021/09/10/15:02:45.269906,26710,1631300565,269624233,,42.0,38.0,38.0,38.0
2021/09/10/15:02:45.285862,26711,1631300565,285521268,,42.0,38.0,38.0,38.0
2021/09/10/15:02:45.312336,26712,1631300565,311624050,,42.0,38.0,38.0,38.0
2021/09/10/15:02:45.328006,26713,1631300565,327544927,,42.0,38.0,38.0,38.0
2021/09/10/15:02:45.343958,26714,1631300565,343492031,,42.0,38.0,38.0,38.0
2021/09/10/15:02:45.370587,26715,1631300565,369725704,,42.0,38.0,38.0,38.0
2021/09/10/15:02:45.385987,26716,1631300565,385479927,,42.0,38.0,38.0,38.0
2021/09/10/15:02:45.412038,26717,1631300565,411479949,,42.0,38.0,38.0,38.0
2021/09/10/15:02:45.427676,26718,1631300565,427299499,,42.0,38.0,38.0,38.0
2021/09/10/15:02:45.443624,26719,1631300565,443299293,,42.0,38.0,38.0,38.0
2021/09/10/15:02:45.470623,26720,1631300565,469596624,,42.0,38.0,38.0,38.0
2021/09/10/15:02:45.485520,26721,1631300565,485193014,,44.0,38.0,38.0,38.0
2021/09/10/15:02:45.511788,26722,1631300565,511265754,,44.0,38.0,38.0,38.0
2021/09/10/15:02:45.527563,26723,1631300565,527172088,,44.0,38.0,38.0,41.0
2021/09/10/15:02:45.543641,26724,1631300565,543148279,,44.0,38.0,38.0,41.0
2021/09/10/15:02:45.570863,26725,1631300565,570288419,,44.0,38.0,38.0,41.0
2021/09/10/15:02:45.586320,26726,1631300565,586034297,,44.0,38.0,38.0,41.0
2021/09/10/15:02:45.612644,26727,1631300565,612069845,,44.0,38.0,38.0,41.0
2021/09/10/15:02:45.628343,26728,1631300565,627969264,,44.0,38.0,38.0,41.0
2021/09/10/15:02:45.644290,26729,1631300565,643955707,,44.0,38.0,38.0,41.0
2021/09/10/15:02:45.670229,26730,1631300565,669956684,,44.0,43.0,38.0,41.0
2021/09/10/15:02:45.686563,26731,1631300565,686016321,,44.0,43.0,38.0,41.0
2021/09/10/15:02:45.712543,26732,1631300565,711962699,,44.0,43.0,38.0,41.0
2021/09/10/15:02:45.728085,26733,1631300565,727796077,,44.0,43.0,38.0,41.0
2021/09/10/15:02:45.744279,26734,1631300565,743739128,,44.0,43.0,43.0,41.0
2021/09/10/15:02:45.770119,26735,1631300565,769756555,,44.0,43.0,43.0,41.0
2021/09/10/15:02:45.785875,26736,1631300565,785648107,,44.0,43.0,43.0,41.0
2021/09/10/15:02:45.812044,26737,1631300565,811697721,,44.0,43.0,43.0,42.0
2021/09/10/15:02:45.827995,26738,1631300565,827629804,,44.0,43.0,43.0,42.0
2021/09/10/15:02:45.844215,26739,1631300565,843591451,,44.0,43.0,43.0,42.0
2021/09/10/15:02:45.870355,26740,1631300565,869667053,,44.0,43.0,43.0,42.0
2021/09/10/15:02:45.886119,26741,1631300565,885569810,,44.0,43.0,43.0,42.0
2021/09/10/15:02:45.912241,26742,1631300565,911652565,,44.0,43.0,43.0,42.0
2021/09/10/15:02:45.927809,26743,1631300565,927437067,,44.0,43.0,43.0,42.0
2021/09/10/15:02:45.943749,26744,1631300565,943366050,,44.0,43.0,43.0,42.0
2021/09/10/15:02:45.969894,26745,1631300565,969450950,,44.0,43.0,43.0,42.0
2021/09/10/15:02:45.986061,26746,1631300565,985412120,,44.0,43.0,43.0,42.0
2021/09/10/15:02:46.012183,26747,1631300566,11443138,,44.0,43.0,43.0,42.0
2021/09/10/15:02:46.027751,26748,1631300566,27243375,,44.0,43.0,43.0,42.0
2021/09/10/15:02:46.043536,26749,1631300566,43213605,,44.0,43.0,43.0,42.0
2021/09/10/15:02:46.069507,26750,1631300566,69222927,,44.0,43.0,43.0,45.0
2021/09/10/15:02:46.085642,26751,1631300566,85206747,,44.0,43.0,43.0,45.0
2021/09/10/15:02:46.111945,26752,1631300566,111248731,,44.0,43.0,43.0,45.0
2021/09/10/15:02:46.127321,26753,1631300566,127055883,,44.0,43.0,43.0,45.0
2021/09/10/15:02:46.143541,26754,1631300566,143092632,,44.0,43.0,43.0,45.0
2021/09/10/15:02:46.170400,26755,1631300566,170021057,,44.0,43.0,43.0,45.0
2021/09/10/15:02:46.186323,26756,1631300566,185972929,,44.0,46.0,43.0,45.0
2021/09/10/15:02:46.213016,26757,1631300566,212137460,,44.0,46.0,43.0,45.0
2021/09/10/15:02:46.228241,26758,1631300566,227927446,,44.0,46.0,43.0,45.0
2021/09/10/15:02:46.244213,26759,1631300566,243874073,,44.0,46.0,43.0,45.0
2021/09/10/15:02:46.270365,26760,1631300566,269826173,,44.0,46.0,43.0,45.0
2021/09/10/15:02:46.285957,26761,1631300566,285745620,,47.0,46.0,44.0,45.0
2021/09/10/15:02:46.312046,26762,1631300566,311721563,,47.0,46.0,44.0,45.0
2021/09/10/15:02:46.328109,26763,1631300566,327702045,,47.0,46.0,44.0,46.0
2021/09/10/15:02:46.344143,26764,1631300566,343656301,,47.0,46.0,44.0,46.0
2021/09/10/15:02:46.369984,26765,1631300566,369661092,,47.0,46.0,44.0,46.0
2021/09/10/15:02:46.385906,26766,1631300566,385588169,,47.0,46.0,44.0,46.0
2021/09/10/15:02:46.411930,26767,1631300566,411587238,,47.0,46.0,44.0,46.0
2021/09/10/15:02:46.428092,26768,1631300566,427553176,,47.0,46.0,44.0,46.0
2021/09/10/15:02:46.444134,26769,1631300566,443543910,,47.0,47.0,44.0,46.0
2021/09/10/15:02:46.469840,26770,1631300566,469461917,,47.0,47.0,44.0,46.0
2021/09/10/15:02:46.485635,26771,1631300566,485360383,,47.0,47.0,44.0,46.0
2021/09/10/15:02:46.511887,26772,1631300566,511435270,,47.0,47.0,44.0,46.0
2021/09/10/15:02:46.527600,26773,1631300566,527348756,,47.0,47.0,44.0,46.0
2021/09/10/15:02:46.543893,26774,1631300566,543338298,,45.0,47.0,46.0,46.0
2021/09/10/15:02:46.569945,26775,1631300566,569352388,,45.0,47.0,46.0,46.0
2021/09/10/15:02:46.586098,26776,1631300566,585376501,,45.0,47.0,46.0,46.0
2021/09/10/15:02:46.612045,26777,1631300566,611350059,,45.0,47.0,46.0,46.0
2021/09/10/15:02:46.627949,26778,1631300566,627287387,,45.0,47.0,46.0,46.0
2021/09/10/15:02:46.643593,26779,1631300566,643159151,,45.0,47.0,46.0,46.0
2021/09/10/15:02:46.670063,26780,1631300566,669569492,,45.0,47.0,46.0,46.0
2021/09/10/15:02:46.685724,26781,1631300566,685122966,,45.0,48.0,46.0,46.0
2021/09/10/15:02:46.711771,26782,1631300566,711179018,,45.0,48.0,46.0,46.0
2021/09/10/15:02:46.727340,26783,1631300566,727043628,,45.0,48.0,46.0,46.0
2021/09/10/15:02:46.743406,26784,1631300566,743005990,,45.0,48.0,46.0,46.0
2021/09/10/15:02:46.770885,26785,1631300566,770163059,,45.0,48.0,46.0,46.0
2021/09/10/15:02:46.786269,26786,1631300566,785911560,,45.0,48.0,46.0,46.0
2021/09/10/15:02:46.812281,26787,1631300566,811956882,,47.0,48.0,46.0,46.0
2021/09/10/15:02:46.828434,26788,1631300566,827911853,,47.0,48.0,46.0,49.0
2021/09/10/15:02:46.844439,26789,1631300566,843950986,,47.0,48.0,46.0,49.0
2021/09/10/15:02:46.870215,26790,1631300566,869820594,,47.0,48.0,46.0,49.0
2021/09/10/15:02:46.885998,26791,1631300566,885772943,,47.0,48.0,46.0,49.0
2021/09/10/15:02:46.912569,26792,1631300566,911827087,,47.0,48.0,46.0,49.0
2021/09/10/15:02:46.928257,26793,1631300566,927736759,,47.0,52.0,46.0,49.0
2021/09/10/15:02:47.015689,26794,1631300567,15117168,,47.0,52.0,46.0,49.0
2021/09/10/15:02:47.017564,26795,1631300567,17182588,,47.0,52.0,46.0,49.0
2021/09/10/15:02:47.019207,26796,1631300567,18920660,,47.0,52.0,46.0,49.0
2021/09/10/15:02:47.043040,26797,1631300567,42538642,,47.0,52.0,46.0,49.0
2021/09/10/15:02:47.043623,26798,1631300567,43310165,,50.0,52.0,49.0,49.0
2021/09/10/15:02:47.070080,26799,1631300567,69598197,,50.0,52.0,49.0,50.0
2021/09/10/15:02:47.085897,26800,1631300567,85450649,,50.0,52.0,49.0,50.0
2021/09/10/15:02:47.111738,26801,1631300567,111393928,,50.0,52.0,49.0,50.0
2021/09/10/15:02:47.127820,26802,1631300567,127361297,,50.0,52.0,49.0,50.0
2021/09/10/15:02:47.143593,26803,1631300567,143311738,,50.0,54.0,49.0,50.0
2021/09/10/15:02:47.169753,26804,1631300567,169336080,,50.0,54.0,49.0,50.0
2021/09/10/15:02:47.185590,26805,1631300567,185232400,,50.0,54.0,49.0,50.0
2021/09/10/15:02:47.211992,26806,1631300567,211398601,,50.0,54.0,49.0,50.0
2021/09/10/15:02:47.227575,26807,1631300567,227192163,,50.0,54.0,49.0,50.0
2021/09/10/15:02:47.243493,26808,1631300567,243103265,,50.0,54.0,49.0,50.0
2021/09/10/15:02:47.270655,26809,1631300567,270222187,,55.0,54.0,54.0,50.0
2021/09/10/15:02:47.286664,26810,1631300567,286121606,,55.0,54.0,54.0,53.0
2021/09/10/15:02:47.312555,26811,1631300567,312121868,,55.0,54.0,54.0,53.0
2021/09/10/15:02:47.328290,26812,1631300567,328036069,,55.0,54.0,54.0,53.0
2021/09/10/15:02:47.344342,26813,1631300567,343980073,,55.0,57.0,54.0,53.0
2021/09/10/15:02:47.370210,26814,1631300567,369933128,,55.0,57.0,54.0,53.0
2021/09/10/15:02:47.386428,26815,1631300567,385905742,,55.0,57.0,54.0,53.0
2021/09/10/15:02:47.412374,26816,1631300567,411905765,,55.0,57.0,54.0,53.0
2021/09/10/15:02:47.428367,26817,1631300567,427870988,,55.0,57.0,54.0,53.0
2021/09/10/15:02:47.444430,26818,1631300567,443833351,,55.0,57.0,54.0,53.0
2021/09/10/15:02:47.470144,26819,1631300567,469780445,,58.0,57.0,56.0,53.0
2021/09/10/15:02:47.486151,26820,1631300567,485764503,,58.0,57.0,56.0,53.0
2021/09/10/15:02:47.512124,26821,1631300567,511717081,,58.0,57.0,56.0,56.0
2021/09/10/15:02:47.528251,26822,1631300567,527756690,,58.0,57.0,56.0,56.0
2021/09/10/15:02:47.544211,26823,1631300567,543657302,,58.0,61.0,56.0,56.0
2021/09/10/15:02:47.570076,26824,1631300567,569667816,,58.0,61.0,56.0,56.0
2021/09/10/15:02:47.585784,26825,1631300567,585504293,,58.0,61.0,56.0,56.0
2021/09/10/15:02:47.612105,26826,1631300567,611595153,,58.0,61.0,56.0,56.0
2021/09/10/15:02:47.627763,26827,1631300567,627473115,,58.0,61.0,56.0,56.0
2021/09/10/15:02:47.643653,26828,1631300567,643406867,,62.0,61.0,56.0,56.0
2021/09/10/15:02:47.669777,26829,1631300567,669410943,,62.0,61.0,61.0,56.0
2021/09/10/15:02:47.685839,26830,1631300567,685366392,,62.0,61.0,61.0,56.0
